target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3253.79	1140	7.084
YAL002W	3825	3595.79	545	3.06454
YAL003W	621	391.789	34357	1773.07
YAL004W	648	418.789	0	0
YAL005C	1929	1699.79	121543	1445.76
YAL007C	648	418.789	1799	86.8558
YAL008W	597	367.789	544	29.9063
YAL009W	780	550.789	340	12.4812
YAL010C	1482	1252.79	327	5.27755
YAL011W	1878	1648.79	408	5.00332
YAL012W	1185	955.789	7959	168.368
YAL013W	1218	988.789	740	15.1318
YAL014C	768	538.789	752	28.2203
YAL015C	1200	970.789	675	14.0586
YAL016C-A	315	85.9292	257.135	60.504
YAL016C-B	186	54.2169	1	0.372931
YAL016W	1908	1678.79	3007.86	36.2264
YAL017W	4071	3841.79	1683	8.85755
YAL018C	978	748.789	8	0.21602
YAL019W	3396	3166.79	1351	8.62579
YAL019W-A	570	340.789	25.3109	1.50171
YAL020C	1002	772.789	261.689	6.8468
YAL021C	2514	2284.79	2127	18.8228
YAL022C	1554	1324.79	741	11.3093
YAL023C	2280	2050.79	7289	71.8637
YAL024C	4308	4078.79	385	1.9085
YAL025C	921	691.789	969	28.3213
YAL026C	4068	3838.79	1303.35	6.86481
YAL026C-A	438	208.789	29.6545	2.87174
YAL027W	786	556.789	220	7.98904
YAL028W	1587	1357.79	436	6.49258
YAL029C	4416	4186.79	1300	6.27806
YAL030W	354	124.891	760	123.039
YAL031C	2283	2053.79	796.416	7.84056
YAL031W-A	309	79.9537	60.5837	15.3207
YAL032C	1140	910.789	401	8.90204
YAL033W	522	292.789	414	28.5896
YAL034C	1242	1012.79	751	14.9928
YAL034C-B	354	124.891	10.1813	1.6483
YAL034W-A	870	640.789	235.819	7.44091
YAL035W	3009	2779.79	10422	75.8057
YAL036C	1110	880.789	2837	65.1254
YAL037C-A	93	26.012	5	3.8865
YAL037C-B	975	745.789	19791	536.557
YAL037W	804	574.789	108	3.79908
YAL038W	1503	1273.79	179339	2846.69
YAL039C	810	580.789	600	20.8879
YAL040C	1743	1513.79	1162	15.5204
YAL041W	2565	2335.79	736	6.37099
YAL042C-A	378	148.838	336.21	45.6731
YAL042W	1248	1018.79	3102.79	61.5788
YAL043C	2358	2128.79	956	9.08005
YAL044C	513	283.789	1016	72.387
YAL044W-A	333	103.891	279.435	54.3832
YAL045C	309	79.9537	123.565	31.2478
YAL046C	357	127.879	307	48.5404
YAL047C	1869	1639.79	250	3.08258
YAL047W-A	330	100.891	2.20931	0.442757
YAL048C	1989	1759.79	513.791	5.90321
YAL049C	741	511.789	1311	51.7934
YAL051W	3144	2914.79	633	4.39096
YAL053W	2352	2122.79	2849	27.1362
YAL054C	2142	1912.79	270	2.85404
YAL055W	543	313.789	389	25.0654
YAL056C-A	351	121.891	30.9465	5.13335
YAL056W	2643	2413.79	1069	8.9545
YAL058W	1509	1279.79	440.054	6.95232
YAL059C-A	423	193.789	0	0
YAL059W	639	409.789	534	26.3478
YAL060W	1149	919.789	4820	105.955
YAL061W	1254	1024.79	670	13.2191
YAL062W	1374	1144.79	255	4.50378
YAL063C	3969	3739.79	683.197	3.6937
YAL063C-A	291	62.2442	9	2.92352
YAL064C-A	381	151.838	36.9655	4.92243
YAL064W	285	56.5195	11	3.93512
YAL064W-B	381	151.838	17.1499	2.28373
YAL065C	387	157.838	18.5842	2.38065
YAL066W	309	79.9537	0	0
YAL067C	1782	1552.79	28	0.364593
YAL067W-A	228	19.7068	0	0
YAL068C	363	133.866	4.89521	0.739377
YAL068W-A	255	30.2843	1	0.667644
YAL069W	315	85.9292	0	0
YAR002C-A	660	430.789	3520	165.212
YAR002W	1620	1390.79	1294	18.812
YAR003W	1281	1051.79	473	9.09275
YAR007C	1866	1636.79	1566	19.3447
YAR008W	828	598.789	174	5.87541
YAR009C	3591	3361.79	9011.05	54.1961
YAR010C	1323	1093.79	399.554	7.38592
YAR014C	2130	1900.79	1262	13.4242
YAR015W	921	691.789	2042	59.6822
YAR018C	1308	1078.79	408	7.64692
YAR019C	2925	2695.79	536	4.02015
YAR019W-A	333	103.891	6	1.16771
YAR020C	168	59.0045	26	8.90946
