target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3245.41	953	6.65723
YAL002W	3825	3587.41	600	3.79176
YAL003W	621	383.409	35751	2113.96
YAL004W	648	410.409	0	0
YAL005C	1929	1691.41	29624.6	397.076
YAL007C	648	410.409	1981	109.43
YAL008W	597	359.409	367	23.1498
YAL009W	780	542.409	329	13.7512
YAL010C	1482	1244.41	306	5.57479
YAL011W	1878	1640.41	455	6.28825
YAL012W	1185	947.409	6036	144.438
YAL013W	1218	980.409	649	15.0075
YAL014C	768	530.409	762	32.5698
YAL015C	1200	962.409	515	12.1316
YAL016C-A	315	78.9277	169.954	48.817
YAL016C-B	186	59.3784	1	0.381805
YAL016W	1908	1670.41	2421.05	32.8587
YAL017W	4071	3833.41	1059	6.26298
YAL018C	978	740.409	3	0.0918586
YAL019W	3396	3158.41	1952	14.0114
YAL019W-A	570	332.409	12.0583	0.822401
YAL020C	1002	764.409	195.942	5.81128
YAL021C	2514	2276.41	2042	20.3365
YAL022C	1554	1316.41	767	13.2091
YAL023C	2280	2042.41	8413	93.3853
YAL024C	4308	4070.41	567	3.15802
YAL025C	921	683.409	1591	52.7788
YAL026C	4068	3830.41	1441.39	8.5311
YAL026C-A	438	200.429	22.6147	2.558
YAL027W	786	548.409	174	7.19308
YAL028W	1587	1349.41	275	4.62018
YAL029C	4416	4178.41	1473	7.99212
YAL030W	354	117.678	461	88.8128
YAL031C	2283	2045.41	575.669	6.38062
YAL031W-A	309	73.0187	48.3314	15.006
YAL032C	1140	902.409	350	8.79296
YAL033W	522	284.409	358	28.5371
YAL034C	1242	1004.41	334	7.53887
YAL034C-B	354	117.678	12.2121	2.35269
YAL034W-A	870	632.409	243.788	8.73946
YAL035W	3009	2771.41	13850	113.297
YAL036C	1110	872.409	2667	69.3064
YAL037C-A	93	28.2812	1	0.801625
YAL037C-B	975	737.409	13592.3	417.884
YAL037W	804	566.409	54	2.16139
YAL038W	1503	1265.41	139773	2504.16
YAL039C	810	572.409	437	17.3079
YAL040C	1743	1505.41	1290	19.427
YAL041W	2565	2327.41	824	8.02647
YAL042C-A	378	141.309	345.798	55.4781
YAL042W	1248	1010.41	3071.2	68.9099
YAL043C	2358	2120.41	894	9.55846
YAL044C	513	275.409	1104	90.8786
YAL044W-A	333	96.8304	312.047	73.0598
YAL045C	309	73.0187	97.9529	30.4126
YAL046C	357	120.654	271	50.9211
YAL047C	1869	1631.41	254	3.52973
YAL047W-A	330	93.8589	2	0.483086
YAL048C	1989	1751.41	393	5.08716
YAL049C	741	503.409	1039	46.7913
YAL051W	3144	2906.41	557	4.34479
YAL053W	2352	2114.41	1590	17.0482
YAL054C	2142	1904.41	185	2.20233
YAL055W	543	305.409	242	17.9641
YAL056C-A	351	114.701	41.535	8.20948
YAL056W	2643	2405.41	956	9.0103
YAL058W	1509	1271.41	455.465	8.12157
YAL059C-A	423	185.641	0	0
YAL059W	639	401.409	673	38.0101
YAL060W	1149	911.409	2396	59.5997
YAL061W	1254	1016.41	191	4.26025
YAL062W	1374	1136.41	151.013	3.01265
YAL063C	3969	3731.41	453.266	2.75391
YAL063C-A	291	55.7279	4	1.62726
YAL064C-A	381	144.281	18	2.82836
YAL064W	285	50.2276	10	4.51365
YAL064W-B	381	144.281	10.5796	1.66239
YAL065C	387	150.192	18.9096	2.85433
YAL066W	309	73.0187	0	0
YAL067C	1782	1544.41	18	0.264229
YAL067W-A	228	28.2313	3.82263	3.06974
YAL068C	363	126.579	0	0
YAL068W-A	255	29.1106	1	0.778787
YAL069W	315	78.9277	0	0
YAR002C-A	660	422.409	3716	199.44
YAR002W	1620	1382.41	1716	28.1417
YAR003W	1281	1043.41	585	12.7108
YAR007C	1866	1628.41	1779	24.7675
YAR008W	828	590.409	282	10.8285
YAR009C	3591	3353.41	15340.4	103.71
YAR010C	1323	1085.41	384.363	8.02821
YAR014C	2130	1892.41	1487	17.8142
YAR015W	921	683.409	1399	46.4096
YAR018C	1308	1070.41	440	9.31908
YAR019C	2925	2687.41	366.676	3.09328
YAR019W-A	333	96.8304	6.3237	1.48057
YAR020C	168	62.4839	15	5.44244
YAR023C	540	302.409	110	8.24648
YAR027W	708	470.409	968	46.652
YAR028W	705	467.409	623	30.2177
YAR029W	225	29.5677	54	41.4044
YAR030C	342	105.79	2	0.428602
YAR031W	897	659.409	201.795	6.93787
YAR033W	705	467.409	298.416	14.4742
YAR035C-A	81	23.3958	0	0
YAR035W	2064	1826.41	63	0.782011
YAR042W	3567	3329.41	1945	13.2441
YAR047C	321	84.9027	5	1.33511
YAR050W	4614	4376.41	254.75	1.31967
YAR053W	297	61.3692	15	5.54129
YAR060C	336	99.8106	53	12.0384
YAR061W	1006	768.409	131.865	3.89053
YAR064W	300	64.2929	31.5	11.1075
YAR066W	612	374.409	42.8824	2.59659
YAR068W	486	248.409	54.8764	5.00829
YAR069C	294	58.5258	2.5	0.968418
YAR070C	300	64.2929	0	0
YAR071W	1404	1166.41	668.454	12.9924
YAR073W	1212	974.409	14.1866	0.330071
YAR075W	474	236.409	4.35368	0.417507
YBL001C	315	78.9277	1840	528.516
YBL002W	396	159.038	8268.83	1178.73
YBL003C	399	162.006	8032	1123.99
YBL004W	7482	7244.41	1866	5.83954
YBL005W	2931	2693.41	241	2.02855
YBL005W-A	1323	1085.41	251.09	5.24453
YBL005W-B	5268	5030.41	1034.4	4.66183
YBL006C	543	305.409	700	51.9621
YBL006W-A	150	54.6794	0	0
YBL007C	3735	3497.41	3449	22.3572
YBL008W	2523	2285.41	341	3.38268
YBL008W-A	240	25.984	2	1.74499
YBL009W	2031	1793.41	696	8.79833
YBL010C	843	605.409	324	12.133
YBL011W	2280	2042.41	1676.31	18.6072
YBL012C	402	164.973	108.695	14.9371
YBL013W	1206	968.409	89	2.08354
YBL014C	2685	2447.41	410	3.79793
YBL015W	1581	1343.41	882	14.8844
YBL016W	1062	824.409	1113	30.6071
YBL017C	4740	4502.41	2577	12.976
YBL018C	402	164.973	155	21.3005
YBL019W	1563	1325.41	242	4.13938
YBL020W	1725	1487.41	854	13.0166
YBL021C	435	197.468	200	22.9616
YBL022C	3402	3164.41	2193	15.7114
YBL023C	2607	2369.41	840	8.03729
YBL024W	2055	1817.41	4177	52.1053
YBL025W	438	200.429	204	23.0749
YBL026W	288	52.9159	130	55.6964
