target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3292.61	3860	7.3072
YAL002W	3825	3634.61	3021	5.1808
YAL003W	621	430.805	132647	1919.2
YAL004W	648	457.762	0	0
YAL005C	1929	1738.61	382074	1369.78
YAL007C	648	457.762	8974	122.194
YAL008W	597	406.89	3284	50.3072
YAL009W	780	589.609	1704	18.014
YAL010C	1482	1291.61	2055	9.9171
YAL011W	1878	1687.61	1327	4.90121
YAL012W	1185	994.609	29437	184.478
YAL013W	1218	1027.61	2758	16.729
YAL014C	768	577.609	3555	38.3627
YAL015C	1200	1009.61	2610	16.1136
YAL016C-A	315	138.307	1084.91	48.8937
YAL016C-B	186	43.0572	15	2.17145
YAL016W	1908	1717.61	12262.1	44.4984
YAL017W	4071	3880.61	6859	11.017
YAL018C	978	787.609	19	0.150365
YAL019W	3396	3205.61	3844	7.47441
YAL019W-A	570	380.163	192.67	3.15899
YAL020C	1002	811.609	1850.33	14.2104
YAL021C	2514	2323.61	7930	21.2723
YAL022C	1554	1363.61	3161	14.449
YAL023C	2280	2089.61	18633	55.5804
YAL024C	4308	4117.61	1115	1.68785
YAL025C	921	730.609	3040	25.9354
YAL026C	4068	3877.61	3487.64	5.60624
YAL026C-A	438	250.851	171.29	4.25618
YAL027W	786	595.609	1338.07	14.003
YAL028W	1587	1396.61	1528	6.8195
YAL029C	4416	4225.61	4795	7.07299
YAL030W	354	172.312	2688	97.234
YAL031C	2283	2092.61	2930.51	8.72889
YAL031W-A	309	133.268	126.489	5.91604
YAL032C	1140	949.609	1591	10.4431
YAL033W	522	332.733	1835	34.3751
YAL034C	1242	1051.61	2855	16.9222
YAL034C-B	354	172.312	27.6969	1.00189
YAL034W-A	870	679.609	831.303	7.62438
YAL035W	3009	2818.61	20160	44.582
YAL036C	1110	919.609	5444	36.8994
YAL037C-A	93	12.7188	16	7.84114
YAL037C-B	975	784.609	78606	624.463
YAL037W	804	613.609	407	4.13434
YAL038W	1503	1312.61	660930	3138.51
YAL039C	810	619.609	3118	31.3662
YAL040C	1743	1552.61	2375	9.53467
YAL041W	2565	2374.61	3873	10.1662
YAL042C-A	378	194.236	1511.93	48.5182
YAL042W	1248	1057.61	13633.1	80.3475
YAL043C	2358	2167.61	3238	9.31107
YAL044C	513	323.931	5873	113.009
YAL044W-A	333	153.877	1651.15	66.8832
YAL045C	309	133.268	632.849	29.599
YAL046C	357	175.06	1582	56.3278
YAL047C	1869	1678.61	1353	5.02403
YAL047W-A	330	151.166	17.1439	0.706904
YAL048C	1989	1798.61	1851.86	6.41763
YAL049C	741	550.609	4516	51.1228
YAL051W	3144	2953.61	2889	6.09675
YAL053W	2352	2161.61	16033	46.2319
YAL054C	2142	1951.61	1163	3.71442
YAL055W	543	353.493	1197	21.1065
YAL056C-A	351	169.684	109.891	4.0367
YAL056W	2643	2452.61	4464	11.3449
YAL058W	1509	1318.61	1796.11	8.49025
YAL059C-A	423	236.416	0	0
YAL059W	639	448.762	1784	24.7789
YAL060W	1149	958.609	17657	114.81
YAL061W	1254	1063.61	1801	10.5545
YAL062W	1374	1183.61	1019	5.36624
YAL063C	3969	3778.61	2388.49	3.94
YAL063C-A	291	118.098	36	1.90004
YAL064C-A	381	197.076	82.9091	2.62224
YAL064W	285	113.197	52	2.86335
YAL064W-B	381	197.076	44.5679	1.40959
YAL065C	387	202.546	71.8354	2.21064
YAL066W	309	133.268	0	0
YAL067C	1782	1591.61	302	1.1827
YAL067W-A	228	70.1627	28.1889	2.50424
YAL068C	363	180.546	37.2898	1.28738
YAL068W-A	255	90.0256	8.86788	0.613985
YAL069W	315	138.307	6.89757	0.310854
YAR002C-A	660	469.762	14985	198.83
YAR002W	1620	1429.61	4524	19.7246
YAR003W	1281	1090.61	2270	12.9736
YAR007C	1866	1675.61	5801	21.5791
YAR008W	828	637.609	891	8.71018
YAR009C	3591	3400.61	13408.5	24.5769
YAR010C	1323	1132.61	6484.09	35.6839
YAR014C	2130	1939.61	3431	11.0258
YAR015W	921	730.609	5951	50.7702
YAR018C	1308	1117.61	1328	7.40648
YAR019C	2925	2734.61	1862.93	4.24624
YAR019W-A	333	153.877	67.0724	2.7169
YAR020C	168	33.5553	66	12.2599
YAR023C	540	350.493	744	13.2311
YAR027W	708	517.714	11571	139.311
YAR028W	705	514.714	3880	46.9861
YAR029W	225	68.0575	162	14.8369
YAR030C	342	161.722	70	2.69794
YAR031W	897	706.609	777.931	6.86224
YAR033W	705	514.714	1705.14	20.649
YAR035C-A	81	14	2	0.890442
YAR035W	2064	1873.61	498	1.65674
YAR042W	3567	3376.61	6202	11.4487
YAR047C	321	143.677	56	2.42944
YAR050W	4614	4423.61	954.211	1.34453
YAR053W	297	123.186	129	6.52726
