target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3334.21	4105	8.44341
YAL002W	3825	3676.21	3653	6.8147
YAL003W	621	472.206	139928	2032.22
YAL004W	648	499.206	0	0
YAL005C	1929	1780.21	460391	1773.59
YAL007C	648	499.206	8743	120.11
YAL008W	597	448.206	3634	55.6037
YAL009W	780	631.206	1874	20.3608
YAL010C	1482	1333.21	2194	11.2859
YAL011W	1878	1729.21	1485	5.88948
YAL012W	1185	1036.21	40584	268.6
YAL013W	1218	1069.21	3996	25.6307
YAL014C	768	619.206	4341	48.0786
YAL015C	1200	1051.21	3101	20.2307
YAL016C-A	315	167.3	1000.11	40.9968
YAL016C-B	186	53.0957	17	2.19577
YAL016W	1908	1759.21	13687.9	53.3601
YAL017W	4071	3922.21	7453	13.0316
YAL018C	978	829.206	15	0.124058
YAL019W	3396	3247.21	4513	9.53131
YAL019W-A	570	421.249	77.5179	1.262
YAL020C	1002	853.206	2648.48	21.2883
YAL021C	2514	2365.21	10866	31.5063
YAL022C	1554	1405.21	3732	18.2137
YAL023C	2280	2131.21	22368	71.9778
YAL024C	4308	4159.21	1267	2.08912
YAL025C	921	772.206	3382	30.0357
YAL026C	4068	3919.21	3926.79	6.87127
YAL026C-A	438	289.278	189.842	4.50063
YAL027W	786	637.206	1552.36	16.7075
YAL028W	1587	1438.21	1950	9.29845
YAL029C	4416	4267.21	5532	8.89069
YAL030W	354	205.671	3167	105.602
YAL031C	2283	2134.21	4068.49	13.0736
YAL031W-A	309	161.48	196.511	8.34571
YAL032C	1140	991.206	1910	13.215
YAL033W	522	373.249	1943	35.7002
YAL034C	1242	1093.21	4033	25.3002
YAL034C-B	354	205.671	48.2487	1.60883
YAL034W-A	870	721.206	914.751	8.69842
YAL035W	3009	2860.21	20098	48.1895
YAL036C	1110	961.206	5547	39.5766
YAL037C-A	93	13.0613	11	5.77567
YAL037C-B	975	826.206	102422	850.162
YAL037W	804	655.206	512	5.35906
YAL038W	1503	1354.21	756891	3833.06
YAL039C	810	661.206	4978	51.6315
YAL040C	1743	1594.21	3321	14.2864
YAL041W	2565	2416.21	4434	12.5852
YAL042C-A	378	229.453	894.663	26.74
YAL042W	1248	1099.21	17384.3	108.462
YAL043C	2358	2209.21	4226	13.1187
YAL044C	513	364.249	7209	135.729
YAL044W-A	333	184.984	2532.57	93.891
YAL045C	309	161.48	490.428	20.8282
YAL046C	357	208.671	1895	62.2793
YAL047C	1869	1720.21	1440	5.74089
YAL047W-A	330	181.984	12.5843	0.474232
YAL048C	1989	1840.21	2109.42	7.86127
YAL049C	741	592.206	5488	63.5533
YAL051W	3144	2995.21	3307	7.57189
YAL053W	2352	2203.21	19253	59.9295
YAL054C	2142	1993.21	1430	4.92018
YAL055W	543	394.249	1513	26.3187
YAL056C-A	351	202.732	166.236	5.6234
YAL056W	2643	2494.21	5228	14.3747
YAL058W	1509	1360.21	2086.76	10.5212
YAL059C-A	423	274.306	3.39026	0.0847608
YAL059W	639	490.206	1940.61	27.1492
YAL060W	1149	1000.21	21091	144.612
YAL061W	1254	1105.21	2095	12.9998
YAL062W	1374	1225.21	1308	7.32142
YAL063C	3969	3820.21	3061.68	5.49629
YAL063C-A	291	144.153	25	1.18936
YAL064C-A	381	232.43	121.434	3.58299
YAL064W	285	138.494	57	2.82254
YAL064W-B	381	232.43	58.7751	1.7342
YAL065C	387	238.43	91.6974	2.6375
YAL066W	309	161.48	0	0
YAL067C	1782	1633.21	247	1.03718
YAL067W-A	228	86.587	53.6087	4.246
YAL068C	363	214.608	58.949	1.88377
YAL068W-A	255	110.57	2.6696	0.16558
YAL069W	315	167.3	17.0938	0.700713
YAR002C-A	660	511.206	14616	196.078
YAR002W	1620	1471.21	5705	26.5937
YAR003W	1281	1132.21	2434	14.7432
YAR007C	1866	1717.21	6602	26.3664
YAR008W	828	679.206	978	9.87493
YAR009C	3591	3442.21	13243.7	26.3857
YAR010C	1323	1174.21	9537.6	55.7047
YAR014C	2130	1981.21	3943	13.6488
YAR015W	921	772.206	7373	65.4799
YAR018C	1308	1159.21	1673	9.89765
YAR019C	2925	2776.21	2387.53	5.89786
YAR019W-A	333	184.984	75.4699	2.79792
YAR020C	168	40.8145	66	11.0899
YAR023C	540	391.249	927	16.2489
YAR027W	708	559.206	11641.7	142.772
YAR028W	705	556.206	4010.26	49.4463
YAR029W	225	83.9479	211	17.2373
YAR030C	342	193.852	119	4.20992
YAR031W	897	748.206	798.226	7.31647
YAR033W	705	556.206	1897.19	23.3923
YAR035C-A	81	11.9828	6	3.43393
YAR035W	2064	1915.21	687	2.46002
YAR042W	3567	3418.21	7465	14.9771
YAR047C	321	173.198	54	2.1382
YAR050W	4614	4465.21	1135.77	1.74439
YAR053W	297	149.915	123	5.62674
YAR060C	336	187.928	96	3.50329
YAR061W	1006	857.206	583.554	4.66867
YAR064W	300	152.763	173.348	7.78215
YAR066W	612	463.206	404.695	5.9917
YAR068W	486	337.249	325.388	6.61679
YAR069C	294	147.08	16	0.746045
YAR070C	300	152.763	0	0
YAR071W	1404	1255.21	1394.77	7.6205
YAR073W	1212	1063.21	173.164	1.11696
YAR075W	474	325.249	52.276	1.10226
YBL001C	315	167.3	8615	353.148
YBL002W	396	247.383	29134	807.659
YBL003C	399	250.383	24561.2	672.732
YBL004W	7482	7333.21	6606	6.17791
YBL005W	2931	2782.21	1726	4.2545
YBL005W-A	1323	1174.21	3015.33	17.6111
YBL005W-B	5268	5119.21	3463.16	4.63946
YBL006C	543	394.249	4339	75.4772
YBL006W-A	150	30.445	0	0
YBL007C	3735	3586.21	16530	31.6107
YBL008W	2523	2374.21	1713	4.94807
YBL008W-A	240	97.1035	9	0.635631
YBL009W	2031	1882.21	1892	6.89368
YBL010C	843	694.206	1327	13.1093
YBL011W	2280	2131.21	4537.54	14.6013
YBL012C	402	253.357	223.462	6.04878
YBL013W	1206	1057.21	335	2.17311
YBL014C	2685	2536.21	1804	4.87808
YBL015W	1581	1432.21	11864	56.8097
YBL016W	1062	913.206	6721	50.4733
YBL017C	4740	4591.21	12177	18.1891
YBL018C	402	253.357	955	25.8504
YBL019W	1563	1414.21	2050	9.94119
YBL020W	1725	1576.21	3273	14.2407
YBL021C	435	286.278	1253	30.0165
YBL022C	3402	3253.21	11300	23.8212
YBL023C	2607	2458.21	2305	6.43057
YBL024W	2055	1906.21	6936	24.9538
YBL025W	438	289.278	883	20.9335
YBL026W	288	141.325	4686	227.395
YBL027W	570	421.249	155431	2530.44
YBL028C	321	173.198	2805	111.068
YBL029C-A	285	138.494	5085	251.8
YBL029W	1131	982.206	1549	10.8155
YBL030C	957	808.206	29548	250.728
YBL031W	1017	868.206	1108	8.75213
YBL032W	1146	997.206	9054	62.2662
YBL033C	1038	889.206	7115	54.8744
YBL034C	4542	4393.21	1295	2.02155
YBL035C	2118	1969.21	1909	6.64832
YBL036C	774	625.206	5287	57.994
YBL037W	3078	2929.21	3142	7.3562
YBL038W	699	550.206	2891	36.0346
YBL039C	1740	1591.21	7458	32.1435
YBL039C-A	84	11.9145	0	0
YBL039W-B	180	48.6899	560	78.8763
YBL040C	660	511.206	9348	125.406
YBL041W	726	577.206	17675	210.003
YBL042C	1920	1771.21	2742	10.6168
YBL043W	774	625.206	380	4.16828
YBL044W	369	220.542	30	0.932881
YBL045C	1374	1225.21	26699	149.446
YBL046W	1326	1177.21	2315	13.4864
YBL047C	4146	3997.21	17526	30.0693
YBL048W	312	164.35	188	7.84487
YBL049W	417	268.306	1123	28.7042
YBL050W	879	730.206	9806	92.0966
YBL051C	2007	1858.21	8343	30.7911
YBL052C	2496	2347.21	2059.13	6.01631
YBL053W	375	226.453	199.868	6.05288
YBL054W	1578	1429.21	2502	12.0058
