target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3258.05	947	6.19777
YAL002W	3825	3600.05	602	3.56559
YAL003W	621	396.048	28936	1557.88
YAL004W	648	423.048	0	0
YAL005C	1929	1704.05	57294.3	716.922
YAL007C	648	423.048	1991	100.352
YAL008W	597	372.048	382	21.8931
YAL009W	780	555.048	344	13.2151
YAL010C	1482	1257.05	383	6.49665
YAL011W	1878	1653.05	412	5.3144
YAL012W	1185	960.048	4888	108.563
YAL013W	1218	993.048	670	14.3862
YAL014C	768	543.048	750	29.4487
YAL015C	1200	975.048	579	12.6618
YAL016C-A	315	90.6465	140.494	33.0483
YAL016C-B	186	58.2601	1	0.365992
YAL016W	1908	1683.05	2614.51	33.1235
YAL017W	4071	3846.05	1399	7.75614
YAL018C	978	753.048	1	0.0283152
YAL019W	3396	3171.05	1593	10.7116
YAL019W-A	570	345.048	19.5765	1.20976
YAL020C	1002	777.048	283.423	7.77733
YAL021C	2514	2289.05	1792	16.6927
YAL022C	1554	1329.05	729	11.6958
YAL023C	2280	2055.05	6911	71.707
YAL024C	4308	4083.05	480	2.50668
YAL025C	921	696.048	852	26.1001
YAL026C	4068	3843.05	1310.97	7.2738
YAL026C-A	438	213.048	37.025	3.70561
YAL027W	786	561.048	241	9.15924
YAL028W	1587	1362.05	380	5.94886
YAL029C	4416	4191.05	1653	8.40994
YAL030W	354	129.5	591	97.3108
YAL031C	2283	2058.05	647.033	6.70369
YAL031W-A	309	84.6551	43.9667	11.0742
YAL032C	1140	915.048	336	7.82957
YAL033W	522	297.048	339	24.3341
YAL034C	1242	1017.05	755	15.8288
YAL034C-B	354	129.5	6	0.987927
YAL034W-A	870	645.048	197	6.51204
YAL035W	3009	2784.05	9465	72.4914
YAL036C	1110	885.048	2516	60.6159
YAL037C-A	93	28.4586	9	6.74328
YAL037C-B	975	750.048	10277.2	292.165
YAL037W	804	579.048	81	2.98272
YAL038W	1503	1278.05	138557	2311.66
YAL039C	810	585.048	610	22.2321
YAL040C	1743	1518.05	1385	19.4539
YAL041W	2565	2340.05	823	7.49925
YAL042C-A	378	153.345	304.941	42.4024
YAL042W	1248	1023.05	3064.06	63.8622
YAL043C	2358	2133.05	854	8.5369
YAL044C	513	288.048	515	38.1228
YAL044W-A	333	108.607	311.029	61.0641
YAL045C	309	84.6551	92.971	23.4173
YAL046C	357	132.461	243	39.1167
YAL047C	1869	1644.05	225	2.91817
YAL047W-A	330	105.618	3.09845	0.625534
YAL048C	1989	1764.05	473.902	5.72823
YAL049C	741	516.048	896	37.022
YAL051W	3144	2919.05	721	5.26668
YAL053W	2352	2127.05	3021	30.2842
YAL054C	2142	1917.05	305	3.39242
YAL055W	543	318.048	253	16.9617
YAL056C-A	351	126.512	25.987	4.37991
YAL056W	2643	2418.05	1073	9.46188
YAL058W	1509	1284.05	353.013	5.86209
YAL059C-A	423	198.089	0	0
YAL059W	639	414.048	583	30.0234
YAL060W	1149	924.048	2538	58.5652
YAL061W	1254	1029.05	447	9.26221
YAL062W	1374	1149.05	308	5.71551
YAL063C	3969	3744.05	559.213	3.18477
YAL063C-A	291	66.8623	8	2.55124
YAL064C-A	381	156.33	32.9655	4.49637
YAL064W	285	61.0542	13	4.54015
YAL064W-B	381	156.33	10.1359	1.3825
YAL065C	387	162.266	4.37571	0.574994
YAL066W	309	84.6551	0	0
YAL067C	1782	1557.05	26	0.356053
YAL067W-A	228	23.1108	3.46431	3.19628
YAL068C	363	138.434	1.32275	0.203741
YAL068W-A	255	34.3449	2.33081	1.44706
YAL069W	315	90.6465	0	0
YAR002C-A	660	435.048	2651	129.932
YAR002W	1620	1395.05	1112	16.9965
YAR003W	1281	1056.05	522	10.5397
YAR007C	1866	1641.05	1255	16.3067
YAR008W	828	603.048	198	7.00093
YAR009C	3591	3366.05	16072.6	101.814
YAR010C	1323	1098.05	403.888	7.843
YAR014C	2130	1905.05	1255	14.0469
YAR015W	921	696.048	892	27.3255
YAR018C	1308	1083.05	414	8.15071
YAR019C	2925	2700.05	520.73	4.11229
YAR019W-A	333	108.607	3.27008	0.642012
YAR020C	168	61.4877	13	4.50815
YAR023C	540	315.048	127	8.59546
YAR027W	708	483.048	1285	56.7225
YAR028W	705	480.048	999	44.3735
YAR029W	225	23.2398	36	33.0303
YAR030C	342	117.561	7	1.26963
YAR031W	897	672.048	189.754	6.0205
YAR033W	705	480.048	271.006	12.0375
YAR035C-A	81	23.2255	4	3.6723
YAR035W	2064	1839.05	176	2.04062
YAR042W	3567	3342.05	2554	16.2949
YAR047C	321	96.6281	12	2.64801
YAR050W	4614	4389.05	308.907	1.50072
YAR053W	297	72.7715	19	5.56718
YAR060C	336	111.596	71	13.566
YAR061W	1006	781.048	176.466	4.81754
YAR064W	300	75.7495	36.6154	10.3069
YAR066W	612	387.048	58.5	3.2228
YAR068W	486	261.048	52.192	4.26311
YAR069C	294	69.8212	2	0.610781
YAR070C	300	75.7495	0	0
YAR071W	1404	1179.05	372.16	6.7304
YAR073W	1212	987.048	86.2421	1.86305
YAR075W	474	249.048	19.8756	1.70169
YBL001C	315	90.6465	1679	394.951
YBL002W	396	171.217	8168.79	1017.31
YBL003C	399	174.199	7955.47	973.782
YBL004W	7482	7257.05	2394	7.03407
YBL005W	2931	2706.05	350	2.75788
YBL005W-A	1323	1098.05	195.47	3.79578
YBL005W-B	5268	5043.05	1147.99	4.85389
YBL006C	543	318.048	806	54.0362
YBL006W-A	150	55	0	0
YBL007C	3735	3510.05	3332	20.2411
YBL008W	2523	2298.05	323	2.997
YBL008W-A	240	25.7538	1	0.827945
YBL009W	2031	1806.05	741	8.74846
YBL010C	843	618.048	268	9.24603
YBL011W	2280	2055.05	1492.67	15.4876
YBL012C	402	177.199	100.332	12.0731
YBL013W	1206	981.048	64	1.39102
YBL014C	2685	2460.05	390	3.38037
YBL015W	1581	1356.05	1938	30.4734
YBL016W	1062	837.048	1052	26.7983
YBL017C	4740	4515.05	2536	11.9765
YBL018C	402	177.199	187	22.502
YBL019W	1563	1338.05	276	4.39825
YBL020W	1725	1500.05	926	13.1628
YBL021C	435	210.048	217	22.0284
YBL022C	3402	3177.05	1633	10.9599
YBL023C	2607	2382.05	548	4.90538
YBL024W	2055	1830.05	3158	36.7953
YBL025W	438	213.048	151	15.1127
YBL026W	288	63.9668	273	91.002
YBL027W	570	345.048	42048.4	2598.44
YBL028C	321	96.6281	918	202.573
YBL029C-A	285	61.0542	468	163.445
YBL029W	1131	906.048	269	6.33058
YBL030C	957	732.048	18835	548.616
YBL031W	1017	792.048	195	5.24959
YBL032W	1146	921.048	2232	51.6719
YBL033C	1038	813.048	881	23.1048
YBL034C	4542	4317.05	282	1.39285
YBL035C	2118	1893.05	417	4.69696
YBL036C	774	549.048	1175	45.6321
YBL037W	3078	2853.05	724	5.41093
YBL038W	699	474.048	429	19.2965
YBL039C	1740	1515.05	2804	39.4634
YBL039C-A	84	24.4545	0	0
YBL039W-B	180	61.2848	45	15.6568
YBL040C	660	435.048	944	46.2676
YBL041W	726	501.048	1738	73.9627
YBL042C	1920	1695.05	957	12.0385
YBL043W	774	549.048	339	13.1653
YBL044W	369	144.434	4	0.59052
YBL045C	1374	1149.05	7934	147.23
YBL046W	1326	1101.05	510	9.87658
YBL047C	4146	3921.05	4041	21.975
YBL048W	312	87.6465	5	1.21641
YBL049W	417	192.108	286	31.7441
YBL050W	879	654.048	1672	54.5091
YBL051C	2007	1782.05	2966	35.4891
YBL052C	2496	2271.05	709.567	6.66208
YBL053W	375	150.36	130.433	18.4968
YBL054W	1578	1353.05	690	10.8737
YBL055C	1257	1032.05	940	19.421
YBL056W	1407	1182.05	3701	66.7616
YBL057C	627	402.048	800	42.4282
YBL058W	1272	1047.05	1885	38.3873
YBL059C-A	330	105.618	321	64.8054
YBL059W	582	357.048	177	10.5703
YBL060W	2064	1839.05	194	2.24932
YBL061C	2091	1866.05	1640.98	18.7509
YBL062W	381	156.33	187.022	25.5091
YBL063W	3336	3111.05	455	3.11851
YBL064C	786	561.048	1144	43.4779
YBL065W	345	120.537	1.05041	0.185814
YBL066C	3447	3222.05	528.95	3.50046
YBL067C	2244	2019.05	773	8.16348
YBL068W	981	756.048	785	22.1392
YBL068W-A	237	24.6642	58.5399	50.6089
YBL069W	1290	1065.05	753.962	15.0946
YBL070C	321	96.6281	43.4984	9.59871
YBL071C	309	84.6551	62	15.6164
YBL071C-B	99	30.3791	1	0.701889
YBL071W-A	249	30.2839	102	71.8178
YBL072C	603	378.048	34072.2	1921.75
YBL073W	312	87.6465	9	2.18953
YBL074C	1068	843.048	158	3.9962
YBL075C	1950	1725.05	540	6.67475
YBL076C	3219	2994.05	12959.3	92.2926
YBL077W	432	207.048	836.666	86.1635
YBL078C	354	129.5	417	68.6609
YBL079W	4509	4284.05	1054	5.24601
YBL080C	1626	1401.05	236	3.59171
YBL081W	1107	882.048	494.33	11.95
YBL082C	1377	1152.05	508.711	9.41549
YBL083C	426	201.089	77.2892	8.19546
YBL084C	2277	2052.05	480.256	4.99032
YBL085W	2943	2718.05	1848	14.4973
YBL086C	1401	1176.05	958	17.3693
YBL087C	414	189.108	14252.2	1607
YBL088C	8364	8139.05	787	2.06179
YBL089W	1380	1155.05	490	9.04563
YBL090W	534	309.048	436	30.0817
YBL091C	1266	1041.05	2645	54.1748
YBL091C-A	528	303.048	270	18.9974
YBL092W	393	168.217	46895	5944.29
YBL093C	663	438.048	627	30.5203
YBL094C	333	108.607	49.454	9.70926
YBL095W	813	588.048	291.12	10.556
YBL096C	309	84.6551	13.4263	3.3818
YBL097W	2265	2040.05	334	3.49099
YBL098W	1383	1158.05	452	8.32251
YBL099W	1638	1413.05	21952.4	331.259
YBL100C	315	90.6465	637.621	149.987
YBL100W-A	1317	1092.05	0	0
YBL100W-B	5313	5088.05	244.18	1.0233
YBL100W-C	120	40.7333	9	4.71124
YBL101C	3354	3129.05	927	6.31699
YBL102W	648	423.048	1680	84.6763
YBL103C	1461	1236.05	579	9.98817
YBL104C	3117	2892.05	492	3.62746
YBL105C	3456	3231.05	1496	9.87259
YBL106C	3033	2808.05	468	3.55373
YBL107C	591	366.048	298	17.3588
YBL107W-A	105	32.1307	7.10994	4.71833
YBL108C-A	129	43.2724	0	0
YBL108W	306	81.6633	3.42488	0.894255
YBL109W	336	111.596	5.64809	1.07919
YBL111C	2004	1779.05	47.6851	0.571529
YBL112C	318	93.6281	14.8649	3.3853
YBL113C	2379	2154.05	1352.83	13.3915
YBL113W-A	483	258.048	177.029	14.6281
YBR001C	2343	2118.05	667	6.7148
YBR002C	861	636.048	580	19.4438
YBR003W	1422	1197.05	914	16.2809
YBR004C	1302	1077.05	687	13.6008
