target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3269.13	1996	11.0371
YAL002W	3825	3611.13	1637	8.19467
YAL003W	621	407.129	48368	2147.59
YAL004W	648	434.129	0	0
YAL005C	1929	1715.13	109827	1157.55
YAL007C	648	434.129	3448	143.573
YAL008W	597	383.129	770	36.3305
YAL009W	780	566.129	564	18.009
YAL010C	1482	1268.13	621	8.85225
YAL011W	1878	1664.13	623	6.76748
YAL012W	1185	971.129	13202	245.747
YAL013W	1218	1004.13	1188	21.3871
YAL014C	768	554.129	1441	47.0088
YAL015C	1200	986.129	762	13.9684
YAL016C-A	315	101.152	295.949	52.8895
YAL016C-B	186	27.9872	4	2.5836
YAL016W	1908	1694.13	3785.05	40.3879
YAL017W	4071	3857.13	3067	14.3739
YAL018C	978	764.129	15	0.354854
YAL019W	3396	3182.13	2879	16.355
YAL019W-A	570	356.129	39.365	1.99815
YAL020C	1002	788.129	672.635	15.4279
YAL021C	2514	2300.13	3956	31.0906
YAL022C	1554	1340.13	1587	21.407
YAL023C	2280	2066.13	13747	120.275
YAL024C	4308	4094.13	642	2.83465
YAL025C	921	707.129	1080	27.609
YAL026C	4068	3854.13	2360.51	11.0715
YAL026C-A	438	224.152	136.943	11.0439
YAL027W	786	572.129	415.543	13.1295
YAL028W	1587	1373.13	1232	16.219
YAL029C	4416	4202.13	2742	11.7957
YAL030W	354	140.152	607	78.2918
YAL031C	2283	2069.13	1238.12	10.8168
YAL031W-A	309	95.1516	106.885	20.306
YAL032C	1140	926.129	571	11.1453
YAL033W	522	308.129	629	36.9015
YAL034C	1242	1028.13	1673	29.4153
YAL034C-B	354	140.152	67.635	8.72366
YAL034W-A	870	656.129	264.365	7.28351
YAL035W	3009	2795.13	14930	96.557
YAL036C	1110	896.129	4309	86.9224
YAL037C-A	93	27.2609	42	27.8506
YAL037C-B	975	761.129	7299.91	173.374
YAL037W	804	590.129	302	9.25093
YAL038W	1503	1289.13	223964	3140.56
YAL039C	810	596.129	1552	47.0627
YAL040C	1743	1529.13	3614	42.7238
YAL041W	2565	2351.13	1679	12.9092
YAL042C-A	378	164.152	100.805	11.101
YAL042W	1248	1034.13	6029.2	105.393
YAL043C	2358	2144.13	1364	11.4998
YAL044C	513	299.129	2409	145.581
YAL044W-A	333	119.152	494.92	75.0863
YAL045C	309	95.1516	25.0801	4.76474
YAL046C	357	143.152	217	27.4024
YAL047C	1869	1655.13	502	5.48274
YAL047W-A	330	116.152	2.149	0.334454
YAL048C	1989	1775.13	848.851	8.64425
YAL049C	741	527.129	1764	60.4933
YAL051W	3144	2930.13	1385	8.54454
YAL053W	2352	2138.13	7719	65.2609
YAL054C	2142	1928.13	570	5.34398
YAL055W	543	329.129	326	17.9051
YAL056C-A	351	137.152	51.234	6.75279
YAL056W	2643	2429.13	1958	14.5709
YAL058W	1509	1295.13	754.766	10.5348
YAL059C-A	423	209.152	11.7962	1.01955
YAL059W	639	425.129	458.204	19.4833
YAL060W	1149	935.129	5462	105.586
YAL061W	1254	1040.13	927	16.1108
YAL062W	1374	1160.13	677.042	10.5496
YAL063C	3969	3755.13	776.72	3.73908
YAL063C-A	291	77.1516	26	6.09192
YAL064C-A	381	167.152	47.3894	5.12503
YAL064W	285	71.1516	42	10.6706
YAL064W-B	381	167.152	21.856	2.36367
YAL065C	387	173.152	11.2998	1.1797
YAL066W	309	95.1516	1	0.189981
YAL067C	1782	1568.13	35	0.403471
YAL067W-A	228	25.7223	21.094	14.8243
YAL068C	363	149.152	9.9653	1.20778
YAL068W-A	255	41.6997	6.40057	2.77467
YAL069W	315	101.152	3.87977	0.693361
YAR002C-A	660	446.129	3330	134.93
YAR002W	1620	1406.13	1868	24.0147
YAR003W	1281	1067.13	845	14.3141
YAR007C	1866	1652.13	2214	24.2248
YAR008W	828	614.129	428	12.5982
YAR009C	3591	3377.13	86149.7	461.139
YAR010C	1323	1109.13	154.169	2.51269
YAR014C	2130	1916.13	1532	14.4531
YAR015W	921	707.129	6241	159.544
YAR018C	1308	1094.13	603	9.96264
YAR019C	2925	2711.13	1413	9.42145
YAR019W-A	333	119.152	19	2.88257
YAR020C	168	32.9165	75.3322	41.3707
YAR023C	540	326.129	204	11.3075
YAR027W	708	494.129	2699	98.7389
YAR028W	705	491.129	981	36.1076
