target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3246.58	1455	7.06353
YAL002W	3825	3588.58	1425	6.2586
YAL003W	621	384.583	64044	2624.66
YAL004W	648	411.583	0	0
YAL005C	1929	1692.58	70138.3	653.116
YAL007C	648	411.583	4057	155.358
YAL008W	597	360.583	659	28.8048
YAL009W	780	543.583	640	18.5566
YAL010C	1482	1245.58	738	9.33832
YAL011W	1878	1641.58	706	6.7784
YAL012W	1185	948.583	21553	358.111
YAL013W	1218	981.583	1406	22.5758
YAL014C	768	531.583	1728	51.2339
YAL015C	1200	963.583	846	13.8378
YAL016C-A	315	78.583	170.851	34.2668
YAL016C-B	186	40.8333	0	0
YAL016W	1908	1671.58	4102.15	38.6784
YAL017W	4071	3834.58	1810	7.43953
YAL018C	978	741.583	14	0.297545
YAL019W	3396	3159.58	3631	18.1126
YAL019W-A	570	333.583	43.0155	2.03239
YAL020C	1002	765.583	846.985	17.4369
YAL021C	2514	2277.58	4343	30.0539
YAL022C	1554	1317.58	2077	24.8453
YAL023C	2280	2043.58	14505	111.869
YAL024C	4308	4071.58	671	2.59743
YAL025C	921	684.583	2542	58.5241
YAL026C	4068	3831.58	2361.5	9.71391
YAL026C-A	438	201.583	150.504	11.7673
YAL027W	786	549.583	506	14.5112
YAL028W	1587	1350.58	894	10.4328
YAL029C	4416	4179.58	2840	10.7095
YAL030W	354	117.583	447	59.9167
YAL031C	2283	2046.58	1158.89	8.92475
YAL031W-A	309	72.5907	72.1148	15.6577
YAL032C	1140	903.583	638	11.1285
YAL033W	522	285.583	815	44.9791
YAL034C	1242	1005.58	1463	22.9304
YAL034C-B	354	117.583	38.6211	5.17685
YAL034W-A	870	633.583	305.379	7.59662
YAL035W	3009	2772.58	17065	97.0078
YAL036C	1110	873.583	5320	95.9826
YAL037C-A	93	37.7632	36	15.0252
YAL037C-B	975	738.583	15694.5	334.913
YAL037W	804	567.583	371	10.3022
YAL038W	1503	1266.58	269698	3356.05
YAL039C	810	573.583	2103	57.7867
YAL040C	1743	1506.58	5317	55.6235
YAL041W	2565	2328.58	1861	12.5962
YAL042C-A	378	141.583	218.119	24.281
YAL042W	1248	1011.58	7785.88	121.309
YAL043C	2358	2121.58	1700	12.6291
YAL044C	513	276.583	1885	107.416
YAL044W-A	333	96.583	771.47	125.894
YAL045C	309	72.5907	44.53	9.66846
YAL046C	357	120.583	290	37.905
YAL047C	1869	1632.58	503	4.85599
YAL047W-A	330	93.583	0	0
YAL048C	1989	1752.58	898	8.07575
