target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3330.8	3308	8.02325
YAL002W	3825	3672.8	2936	6.45791
YAL003W	621	468.801	124408	2143.84
YAL004W	648	495.801	0	0
YAL005C	1929	1776.8	389854	1772.54
YAL007C	648	495.801	6590	107.377
YAL008W	597	444.801	2346	42.6084
YAL009W	780	627.801	1603	20.6274
YAL010C	1482	1329.8	1672	10.1574
YAL011W	1878	1725.8	1284	6.01046
YAL012W	1185	1032.8	27395	214.283
YAL013W	1218	1065.8	3249	24.6267
YAL014C	768	615.801	3718	48.7756
YAL015C	1200	1047.8	2294	17.6868
YAL016C-A	315	163.651	691.665	34.1437
YAL016C-B	186	51.9727	12	1.86526
YAL016W	1908	1755.8	10483.3	48.2345
YAL017W	4071	3918.8	5599	11.5423
YAL018C	978	825.801	12	0.117392
YAL019W	3396	3243.8	4073	10.1436
YAL019W-A	570	417.801	100.211	1.93767
YAL020C	1002	849.801	2674.79	25.4276
YAL021C	2514	2361.8	8981	30.7196
YAL022C	1554	1401.8	3239	18.6663
YAL023C	2280	2127.8	18767	71.2521
YAL024C	4308	4155.8	1124	2.18497
YAL025C	921	768.801	3456	36.3156
YAL026C	4068	3915.8	3301.4	6.811
YAL026C-A	438	285.833	160.656	4.54065
YAL027W	786	633.801	1329.94	16.9517
YAL028W	1587	1434.8	1527	8.59767
YAL029C	4416	4263.8	4796	9.0869
YAL030W	354	202.132	2661	106.351
YAL031C	2283	2130.8	3338.08	12.6558
YAL031W-A	309	157.828	155.915	7.98063
YAL032C	1140	987.801	1639	13.4043
YAL033W	522	369.801	1553	33.9263
YAL034C	1242	1089.8	3248	24.077
YAL034C-B	354	202.132	40.559	1.62101
YAL034W-A	870	717.801	687.441	7.73686
YAL035W	3009	2856.8	17602	49.7755
YAL036C	1110	957.801	5637	47.5452
YAL037C-A	93	12.5798	21	13.4859
YAL037C-B	975	822.801	78497.8	770.719
YAL037W	804	651.801	516	6.39541
YAL038W	1503	1350.8	619235	3703.38
YAL039C	810	657.801	4389	53.9019
YAL040C	1743	1590.8	3008	15.2755
YAL041W	2565	2412.8	3841	12.8605
YAL042C-A	378	226.005	801.723	28.6577
YAL042W	1248	1095.8	15332.3	113.034
YAL043C	2358	2205.8	3733	13.6718
YAL044C	513	360.801	9228	206.62
YAL044W-A	333	181.36	2111.88	94.0724
YAL045C	309	157.828	374.117	19.1494
YAL046C	357	205.132	1514	59.6247
YAL047C	1869	1716.8	1109	5.21849
YAL047W-A	330	178.378	8.30161	0.375971
YAL048C	1989	1836.8	1808.7	7.95495
YAL049C	741	588.801	4187	57.4471
YAL051W	3144	2991.8	2848	7.69026
YAL053W	2352	2199.8	16967	62.3096
YAL054C	2142	1989.8	1257	5.1034
YAL055W	543	390.801	1260	26.0464
YAL056C-A	351	199.152	161.383	6.54648
YAL056W	2643	2490.8	4299	13.9432
YAL058W	1509	1356.8	1964.62	11.6976
YAL059C-A	423	270.861	10.5478	0.314592
YAL059W	639	486.801	1912.45	31.7375
YAL060W	1149	996.801	16409	132.986
YAL061W	1254	1101.8	1755	12.8679
YAL062W	1374	1221.8	1098	7.25998
YAL063C	3969	3816.8	2363.92	5.00341
YAL063C-A	291	140.484	20	1.1501
YAL064C-A	381	228.982	105.837	3.73395
YAL064W	285	134.804	50	2.99642
YAL064W-B	381	228.982	63.1591	2.22827
YAL065C	387	234.982	84.7621	2.91408
YAL066W	309	157.828	0	0
YAL067C	1782	1629.8	118	0.584899
YAL067W-A	228	83.3956	25.2714	2.44805
YAL068C	363	211.09	46.4875	1.77911
YAL068W-A	255	107.12	0	0
YAL069W	315	163.651	7.72633	0.381407
YAR002C-A	660	507.801	11377	180.995
YAR002W	1620	1467.8	5025	27.6568
YAR003W	1281	1128.8	2121	15.1795
YAR007C	1866	1713.8	5175	24.394
YAR008W	828	675.801	831	9.9338
YAR009C	3591	3438.8	10884.2	25.5696
YAR010C	1323	1170.8	7640.27	52.718
YAR014C	2130	1977.8	3907	15.9586
YAR015W	921	768.801	22523	236.671
YAR018C	1308	1155.8	1481	10.3516
YAR019C	2925	2772.8	2017.1	5.87682
YAR019W-A	333	181.36	53.9005	2.40096
YAR020C	168	40.5255	81	16.1469
YAR023C	540	387.801	731	15.228
