target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3331.23	4391	7.63565
YAL002W	3825	3673.23	3829	6.03843
YAL003W	621	469.228	179854	2220.36
YAL004W	648	496.228	0	0
YAL005C	1929	1777.23	513415	1673.45
YAL007C	648	496.228	8954	104.526
YAL008W	597	445.228	3449	44.8743
YAL009W	780	628.228	2155	19.8709
YAL010C	1482	1330.23	2323	10.116
YAL011W	1878	1726.23	1616	5.42288
YAL012W	1185	1033.23	36829	206.481
YAL013W	1218	1066.23	4303	23.378
YAL014C	768	616.228	5025	47.2369
YAL015C	1200	1048.23	2909	16.0759
YAL016C-A	315	164.261	1005.3	35.4526
YAL016C-B	186	52.2345	9	0.998094
YAL016W	1908	1756.23	13919.7	45.913
YAL017W	4071	3919.23	7418	10.9641
YAL018C	978	826.228	22	0.154245
YAL019W	3396	3244.23	5584	9.97059
YAL019W-A	570	418.228	123.86	1.71555
YAL020C	1002	850.228	3672.14	25.0191
YAL021C	2514	2362.23	12320	30.2117
YAL022C	1554	1402.23	4301	17.768
YAL023C	2280	2128.23	25804	70.2354
YAL024C	4308	4156.23	1325	1.84673
YAL025C	921	769.228	5008	37.7134
YAL026C	4068	3916.23	4193.78	6.20332
YAL026C-A	438	286.289	215.441	4.35923
YAL027W	786	634.228	1706.78	15.589
YAL028W	1587	1435.23	2289	9.23872
YAL029C	4416	4264.23	6217	8.44554
YAL030W	354	202.631	3454	98.7421
YAL031C	2283	2131.23	4286.01	11.6496
YAL031W-A	309	158.439	203.99	7.45822
YAL032C	1140	988.228	2069	12.128
YAL033W	522	370.228	2371	37.0979
YAL034C	1242	1090.23	4257	22.619
YAL034C-B	354	202.631	63.3431	1.81084
YAL034W-A	870	718.228	945.657	7.62708
YAL035W	3009	2857.23	23425	47.4921
YAL036C	1110	958.228	7591	45.8899
YAL037C-A	93	12.9864	24	10.7055
YAL037C-B	975	823.228	108209	761.432
YAL037W	804	652.228	711	6.31477
YAL038W	1503	1351.23	888981	3811.1
YAL039C	810	658.228	5400	47.5231
YAL040C	1743	1591.23	3570	12.9964
YAL041W	2565	2413.23	5009	12.0237
YAL042C-A	378	226.525	1115.23	28.5189
YAL042W	1248	1096.23	20195.8	106.72
YAL043C	2358	2206.23	4832	12.6871
YAL044C	513	361.228	12344	197.953
YAL044W-A	333	181.921	2745.22	87.4138
YAL045C	309	158.439	526.781	19.26
YAL046C	357	205.611	2076	58.4881
YAL047C	1869	1717.23	1601	5.4007
YAL047W-A	330	178.939	17.9661	0.581613
YAL048C	1989	1837.23	2289.03	7.21732
YAL049C	741	589.228	5548	54.5431
YAL051W	3144	2992.23	3555	6.88227
YAL053W	2352	2200.23	22770	59.949
YAL054C	2142	1990.23	1590	4.62787
YAL055W	543	391.228	1623	24.0312
YAL056C-A	351	199.712	179.037	5.19307
YAL056W	2643	2491.23	5757	13.3866
YAL058W	1509	1357.23	2611.96	11.1481
YAL059C-A	423	271.289	0	0
YAL059W	639	487.228	2863	34.039
YAL060W	1149	997.228	21857	126.965
YAL061W	1254	1102.23	2145	11.2731
YAL062W	1374	1222.23	1451	6.87705
YAL063C	3969	3817.23	3071.08	4.66048
YAL063C-A	291	141.157	26	1.06699
YAL064C-A	381	229.502	145.603	3.67511
YAL064W	285	135.492	53	2.26594
YAL064W-B	381	229.502	72.2362	1.82328
YAL065C	387	235.409	108.627	2.673
YAL066W	309	158.439	1	0.0365616
YAL067C	1782	1630.23	136	0.483256
YAL067W-A	228	84.4703	21.0809	1.44568
YAL068C	363	211.59	75.7914	2.07497
YAL068W-A	255	107.914	0	0
YAL069W	315	164.261	27.381	0.965608
YAR002C-A	660	508.228	15221	173.489
YAR002W	1620	1468.23	6921	27.3063
YAR003W	1281	1129.23	2914	14.9484
YAR007C	1866	1714.23	6581	22.2387
YAR008W	828	676.228	1122	9.6114
YAR009C	3591	3439.23	14324.2	24.1266
YAR010C	1323	1171.23	9748.34	48.2143
YAR014C	2130	1978.23	5194	15.2094
YAR015W	921	769.228	28473	214.42
YAR018C	1308	1156.23	1925	9.64438
YAR019C	2925	2773.23	2437.62	5.09176
YAR019W-A	333	181.921	89.3781	2.846
YAR020C	168	40.562	113	16.1379
YAR023C	540	388.228	946	14.1153
YAR027W	708	556.228	14393	149.894
YAR028W	705	553.228	4812	50.3858
YAR029W	225	81.9067	265	18.7419
YAR030C	342	190.81	151	4.5842
YAR031W	897	745.228	1145.06	8.90072
YAR033W	705	553.228	2318.21	24.2737
YAR035C-A	81	11.6	8	3.99502
YAR035W	2064	1912.23	708	2.14477
YAR042W	3567	3415.23	8519	14.4496
YAR047C	321	170.044	52	1.77145
YAR050W	4614	4462.23	1309.91	1.7005
YAR053W	297	146.866	99	3.90481
YAR060C	336	184.885	142	4.44912
YAR061W	1006	854.228	810.176	5.49405
YAR064W	300	149.777	247.273	9.56353
YAR066W	612	460.228	580.186	7.30266
YAR068W	486	334.228	389.588	6.75227
YAR069C	294	144.013	22	0.884928
YAR070C	300	149.777	8.2	0.317144
YAR071W	1404	1252.23	2478.94	11.4675
YAR073W	1212	1060.23	156.322	0.854097
YAR075W	474	322.228	37.6888	0.677542
YBL001C	315	164.261	8224	290.024
YBL002W	396	244.314	32940	781.018
YBL003C	399	247.314	27618.7	646.905
YBL004W	7482	7330.23	9009	7.11944
YBL005W	2931	2779.23	1732	3.61003
YBL005W-A	1323	1171.23	3539.47	17.5059
YBL005W-B	5268	5116.23	4576.29	5.18144
YBL006C	543	391.228	5088	75.3363
YBL006W-A	150	30.5688	0	0
YBL007C	3735	3583.23	18702	30.2343
YBL008W	2523	2371.23	1942	4.7442
YBL008W-A	240	94.8128	9	0.549873
YBL009W	2031	1879.23	2224	6.85555
YBL010C	843	691.228	1519	12.7299
YBL011W	2280	2128.23	5073.94	13.8106
YBL012C	402	250.314	256.061	5.92577
YBL013W	1206	1054.23	380	2.08803
YBL014C	2685	2533.23	2280	5.21372
YBL015W	1581	1429.23	10502	42.5655
YBL016W	1062	910.228	8366	53.242
YBL017C	4740	4588.23	13623	17.1995
YBL018C	402	250.314	1128	26.1042
