target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3267.72	2229	11.2555
YAL002W	3825	3609.72	1381	6.31276
YAL003W	621	405.721	46483	1890.45
YAL004W	648	432.721	0	0
YAL005C	1929	1713.72	104333	1004.57
YAL007C	648	432.721	4127	157.371
YAL008W	597	381.721	1012	43.7456
YAL009W	780	564.721	663	19.3722
YAL010C	1482	1266.72	693	9.02717
YAL011W	1878	1662.72	814	8.07801
YAL012W	1185	969.721	15788	268.646
YAL013W	1218	1002.72	1337	22.0014
YAL014C	768	552.721	1573	46.9594
YAL015C	1200	984.721	1034	17.3263
YAL016C-A	315	99.7439	223.104	36.9081
YAL016C-B	186	25.4519	3	1.94491
YAL016W	1908	1692.72	3746.9	36.5246
YAL017W	4071	3855.72	2597	11.1139
YAL018C	978	762.721	11	0.237972
YAL019W	3396	3180.72	2617	13.5762
YAL019W-A	570	354.721	19.919	0.926576
YAL020C	1002	786.721	524.081	10.992
YAL021C	2514	2298.72	3855	27.6718
YAL022C	1554	1338.72	1825	22.4943
YAL023C	2280	2064.72	14344	114.633
YAL024C	4308	4092.72	798	3.21729
YAL025C	921	705.721	1456	34.043
YAL026C	4068	3852.72	2191.71	9.38676
YAL026C-A	438	222.721	122.737	9.09311
YAL027W	786	570.721	382.549	11.0602
YAL028W	1587	1371.72	1344	16.1671
YAL029C	4416	4200.72	2487	9.76903
YAL030W	354	138.721	560	66.6109
YAL031C	2283	2067.72	1204.66	9.61332
YAL031W-A	309	93.7439	88.3356	15.5486
YAL032C	1140	924.721	648	11.5628
YAL033W	522	306.721	578	31.0945
YAL034C	1242	1026.72	1919	30.8405
YAL034C-B	354	138.721	29.5148	3.51073
YAL034W-A	870	654.721	320.485	8.07702
YAL035W	3009	2793.72	15281	90.2544
YAL036C	1110	894.721	3414	62.9615
YAL037C-A	93	31.3333	8	4.21292
YAL037C-B	975	759.721	10821.9	235.044
YAL037W	804	588.721	171	4.79276
YAL038W	1503	1287.72	249685	3199.41
YAL039C	810	594.721	1186	32.9057
YAL040C	1743	1527.72	3108	33.5688
YAL041W	2565	2349.72	1788	12.556
YAL042C-A	378	162.721	73.0612	7.40871
YAL042W	1248	1032.72	5905.94	94.3638
YAL043C	2358	2142.72	1676	12.9065
YAL044C	513	297.721	2909	161.225
YAL044W-A	333	117.734	640.2	89.7252
YAL045C	309	93.7439	50.8001	8.94172
YAL046C	357	141.721	283	32.9497
YAL047C	1869	1653.72	531	5.29824
YAL047W-A	330	114.734	0	0
YAL048C	1989	1773.72	768	7.14456
YAL049C	741	525.721	1493	46.8602
YAL051W	3144	2928.72	1353	7.62288
YAL053W	2352	2136.72	4250	32.8202
YAL054C	2142	1926.72	543	4.65029
YAL055W	543	327.721	314	15.8097
YAL056C-A	351	135.721	57.0612	6.93735
YAL056W	2643	2427.72	2115	14.3751
YAL058W	1509	1293.72	621.939	7.93243
YAL059C-A	423	207.721	0	0
YAL059W	639	423.721	452	17.6018
YAL060W	1149	933.721	7650	135.19
YAL061W	1254	1038.72	939	14.9165
YAL062W	1374	1158.72	745.037	10.6096
YAL063C	3969	3753.72	815.993	3.58694
YAL063C-A	291	75.7439	15	3.2677
YAL064C-A	381	165.721	32.3824	3.22427
YAL064W	285	69.7439	18	4.25859
YAL064W-B	381	165.721	12.9473	1.28914
YAL065C	387	171.721	15.3345	1.47349
YAL066W	309	93.7439	0	0
YAL067C	1782	1566.72	65	0.684575
YAL067W-A	228	21.8544	23.3618	17.6388
YAL068C	363	147.721	18.3022	2.04437
YAL068W-A	255	40.0269	4.22428	1.74141
YAL069W	315	99.7439	3.39483	0.561605
YAR002C-A	660	444.721	3697	137.171
YAR002W	1620	1404.72	2243	26.3475
YAR003W	1281	1065.72	970	15.0185
YAR007C	1866	1650.72	2908	29.0683
YAR008W	828	612.721	520	14.0036
YAR009C	3591	3375.72	90580.4	442.759
YAR010C	1323	1107.72	127.267	1.89577
YAR014C	2130	1914.72	1898	16.3565
YAR015W	921	705.721	3767	88.0769
YAR018C	1308	1092.72	742	11.2045
YAR019C	2925	2709.72	1021	6.21728
YAR019W-A	333	117.734	9	1.26137
YAR020C	168	31.8649	66.7793	34.5803
YAR023C	540	324.721	196	9.95968
YAR027W	708	492.721	2216	74.211
YAR028W	705	489.721	849	28.6061
YAR029W	225	21.0539	184	144.206
YAR030C	342	126.734	44	5.72875
YAR031W	897	681.721	437.298	10.5845
YAR033W	705	489.721	454.283	15.3066
YAR035C-A	81	26.8378	4	2.4593
YAR035W	2064	1848.72	270	2.40986
YAR042W	3567	3351.72	3039	14.9611
YAR047C	321	105.734	20	3.12116
YAR050W	4614	4398.72	573.964	2.15307
YAR053W	297	81.7439	29	5.85385
YAR060C	336	120.734	72.5	9.90853
YAR061W	1006	790.721	180.789	3.77267
YAR064W	300	84.7439	64.2353	12.5073
YAR066W	612	396.721	80.8824	3.36409
YAR068W	486	270.721	55.8587	3.40462
YAR069C	294	78.7439	17	3.56231
YAR070C	300	84.7439	11	2.14182
YAR071W	1404	1188.72	1172.26	16.2721
YAR073W	1212	996.721	41.3516	0.684571
YAR075W	474	258.721	5.77804	0.368509
YBL001C	315	99.7439	1191	197.027
YBL002W	396	180.721	12486.1	1140.03
YBL003C	399	183.721	3631.46	326.153
YBL004W	7482	7266.72	3000	6.81212
YBL005W	2931	2715.72	690	4.19241
YBL005W-A	1323	1107.72	160.046	2.38405
YBL005W-B	5268	5052.72	2110.28	6.89151
YBL006C	543	327.721	1274	64.1453
YBL006W-A	150	38.8779	0	0
YBL007C	3735	3519.72	5833	27.3453
YBL008W	2523	2307.72	595	4.25435
YBL008W-A	240	27.6388	5	2.98504
YBL009W	2031	1815.72	1079	9.80555
YBL010C	843	627.721	532	13.9844
YBL011W	2280	2064.72	3143.04	25.1182
YBL012C	402	186.721	248.96	22.0007
YBL013W	1206	990.721	178	2.96461
YBL014C	2685	2469.72	716	4.78371
YBL015W	1581	1365.72	2258	27.2811
YBL016W	1062	846.721	2380	46.3806
YBL017C	4740	4524.72	5434	19.8165
YBL018C	402	186.721	117	10.3393
YBL019W	1563	1347.72	537	6.57467
YBL020W	1725	1509.72	1611	17.6075
YBL021C	435	219.721	393	29.5135
YBL022C	3402	3186.72	3662	18.9615
YBL023C	2607	2391.72	1085	7.48546
YBL024W	2055	1839.72	5166	46.3342
YBL025W	438	222.721	343	25.4116
YBL026W	288	72.7439	818	185.548
YBL027W	570	354.721	34296.1	1595.36
YBL028C	321	105.734	849	132.493
YBL029C-A	285	69.7439	782	185.012
YBL029W	1131	915.721	634	11.4242
YBL030C	957	741.721	11051	245.844
YBL031W	1017	801.721	484	9.96143
YBL032W	1146	930.721	3783	67.0681
YBL033C	1038	822.721	1560	31.2875
YBL034C	4542	4326.72	531	2.02505
YBL035C	2118	1902.72	1091	9.46126
YBL036C	774	558.721	1680	49.6151
YBL037W	3078	2862.72	1344	7.74675
YBL038W	699	483.721	606	20.6717
YBL039C	1740	1524.72	3278	35.4746
YBL039C-A	84	27.7	0	0
YBL039W-B	180	27.6634	143	85.2964
YBL040C	660	444.721	2640	97.9526
YBL041W	726	510.721	4286	138.474
YBL042C	1920	1704.72	1069	10.3472
YBL043W	774	558.721	170	5.02057
YBL044W	369	153.721	12	1.28809
YBL045C	1374	1158.72	9213	131.196
YBL046W	1326	1110.72	697	10.3545
YBL047C	4146	3930.72	6858	28.7889
YBL048W	312	96.7439	102	17.3971
YBL049W	417	201.721	317	25.9303
YBL050W	879	663.721	2422	60.2127
YBL051C	2007	1791.72	6302	58.0373
YBL052C	2496	2280.72	1967.32	14.2332
YBL053W	375	159.721	310.677	32.0957
YBL054W	1578	1362.72	709	8.58497
YBL055C	1257	1041.72	1108	17.5504
YBL056W	1407	1191.72	5981	82.813
YBL057C	627	411.721	979	39.2355
YBL058W	1272	1056.72	4073	63.5995
YBL059C-A	330	114.734	425	61.122
YBL059W	582	366.721	215	9.67391
YBL060W	2064	1848.72	425	3.7933
YBL061C	2091	1875.72	2207.06	19.4154
YBL062W	381	165.721	122.935	12.2405
YBL063W	3336	3120.72	915	4.838
YBL064C	786	570.721	2695	77.9174
YBL065W	345	129.721	11.2111	1.42606
YBL066C	3447	3231.72	873.789	4.46141
YBL067C	2244	2028.72	1438	11.696
YBL068W	981	765.721	821	17.6918
YBL068W-A	237	25.7899	193.163	123.587
YBL069W	1290	1074.72	1035	15.8908
YBL070C	321	105.734	79.8342	12.4588
YBL071C	309	93.7439	105	18.4819
YBL071C-B	99	34.1887	4	1.93053
YBL071W-A	249	34.6102	240	114.421
YBL072C	603	387.721	32519.8	1383.97
YBL073W	312	96.7439	26	4.43454
YBL074C	1068	852.721	237	4.58607
YBL075C	1950	1734.72	1193	11.3478
YBL076C	3219	3003.72	15848.8	87.0633
YBL077W	432	216.721	1142.23	86.9667
YBL078C	354	138.721	929	110.503
YBL079W	4509	4293.72	2105	8.08943
YBL080C	1626	1410.72	463	5.41551
YBL081W	1107	891.721	1354.91	25.0716
YBL082C	1377	1161.72	1503.63	21.3569
YBL083C	426	210.721	152.371	11.9315
YBL084C	2277	2061.72	1045.69	8.36895
YBL085W	2943	2727.72	3947	23.8763
YBL086C	1401	1185.72	1967	27.3729
YBL087C	414	198.721	9733.84	808.239
YBL088C	8364	8148.72	1536	3.11029
YBL089W	1380	1164.72	796	11.2769
YBL090W	534	318.721	562	29.0955
YBL091C	1266	1050.72	5744	90.2041
YBL091C-A	528	312.721	592	31.2366
YBL092W	393	177.721	34035	3160
YBL093C	663	447.721	1515	55.8348
YBL094C	333	117.734	189.418	26.5473
YBL095W	813	597.721	623.511	17.2126
YBL096C	309	93.7439	61.0707	10.7495
YBL097W	2265	2049.72	861	6.93119
YBL098W	1383	1167.72	842	11.898
YBL099W	1638	1422.72	18225.5	211.378
YBL100C	315	99.7439	3122.46	516.548
YBL100W-A	1317	1101.72	0	0
YBL100W-B	5313	5097.72	1153.03	3.73219
YBL100W-C	120	38.2317	28	12.0846
YBL101C	3354	3138.72	2469	12.9798
YBL102W	648	432.721	2027	77.2939
YBL103C	1461	1245.72	1228	16.2659
YBL104C	3117	2901.72	1073	6.1016
YBL105C	3456	3240.72	2336	11.8941
YBL106C	3033	2817.72	1000	5.85601
YBL107C	591	375.721	801	35.1776
