target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3252.09	1537	11.7874
YAL002W	3825	3594.09	1804	12.5186
YAL003W	621	390.085	36504	2333.93
YAL004W	648	417.085	0	0
YAL005C	1929	1698.09	48287.3	709.221
YAL007C	648	417.085	1678	100.34
YAL008W	597	366.085	370	25.2073
YAL009W	780	549.085	538	24.4371
YAL010C	1482	1251.09	439	8.75156
YAL011W	1878	1647.09	890	13.4766
YAL012W	1185	954.085	6379	166.753
YAL013W	1218	987.085	1084	27.3894
YAL014C	768	537.085	1142	53.0311
YAL015C	1200	969.085	683	17.5779
YAL016C-A	315	84.2148	126.45	37.4488
YAL016C-B	186	32.3635	2	1.54128
YAL016W	1908	1677.09	2697.55	40.1164
YAL017W	4071	3840.09	1604	10.4177
YAL018C	978	747.085	22	0.734447
YAL019W	3396	3165.09	3394	26.7445
YAL019W-A	570	339.085	30.5284	2.24545
YAL020C	1002	771.085	708.472	22.9154
YAL021C	2514	2283.09	2410	26.3271
YAL022C	1554	1323.09	1347	25.3915
YAL023C	2280	2049.09	8155	99.2594
YAL024C	4308	4077.09	593	3.62754
YAL025C	921	690.085	2138	77.2703
YAL026C	4068	3837.09	1974.45	12.8337
YAL026C-A	438	207.175	79.3389	9.55116
YAL027W	786	555.085	324.208	14.5671
YAL028W	1587	1356.09	596	10.9614
YAL029C	4416	4185.09	2400	14.3026
YAL030W	354	123.194	284	57.4958
YAL031C	2283	2052.09	929.07	11.2917
YAL031W-A	309	78.2148	92.9299	29.6329
YAL032C	1140	909.085	553	15.1715
YAL033W	522	291.085	465	39.8419
YAL034C	1242	1011.09	874	21.5591
YAL034C-B	354	123.194	72.5393	14.6856
YAL034W-A	870	639.085	321.461	12.5452
YAL035W	3009	2778.09	15517	139.306
YAL036C	1110	879.085	3814	108.208
YAL037C-A	93	30	44	36.5796
YAL037C-B	975	744.085	9259.79	310.375
YAL037W	804	573.085	506	22.0211
YAL038W	1503	1272.09	137807	2701.86
YAL039C	810	579.085	935	40.2696
YAL040C	1743	1512.09	2459	40.5593
YAL041W	2565	2334.09	1471	15.7182
YAL042C-A	378	147.194	146.504	24.8237
YAL042W	1248	1017.09	4061.5	99.5947
YAL043C	2358	2127.09	1232	14.4455
YAL044C	513	282.085	1236	109.281
YAL044W-A	333	102.206	398.013	97.1249
YAL045C	309	78.2148	29.9868	9.562
YAL046C	357	126.194	212	41.8991
YAL047C	1869	1638.09	479	7.29301
YAL047W-A	330	99.2056	5.94313	1.49413
YAL048C	1989	1758.09	788.057	11.1796
YAL049C	741	510.085	1174	57.4028
YAL051W	3144	2913.09	1319	11.2927
YAL053W	2352	2121.09	2635	30.9835
YAL054C	2142	1911.09	403	5.25936
