target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3269.08	1811	9.81662
YAL002W	3825	3611.08	1419	6.96329
YAL003W	621	407.08	42606	1854.64
YAL004W	648	434.08	0	0
YAL005C	1929	1715.08	98933.8	1022.19
YAL007C	648	434.08	3950	161.249
YAL008W	597	383.08	1056	48.8477
YAL009W	780	566.08	571	17.8742
YAL010C	1482	1268.08	619	8.64994
YAL011W	1878	1664.08	518	5.51601
YAL012W	1185	971.08	13370	243.975
YAL013W	1218	1004.08	1057	18.6542
YAL014C	768	554.08	1354	43.3027
YAL015C	1200	986.08	709	12.741
YAL016C-A	315	101.08	252.68	44.2971
YAL016C-B	186	28.4213	3	1.87045
YAL016W	1908	1694.08	3794.32	39.6889
YAL017W	4071	3857.08	2630	12.0828
YAL018C	978	764.08	11	0.255107
YAL019W	3396	3182.08	2092	11.6498
YAL019W-A	570	356.08	13.4401	0.668843
YAL020C	1002	788.08	584.56	13.144
YAL021C	2514	2300.08	3463	26.6796
YAL022C	1554	1340.08	1525	20.1655
YAL023C	2280	2066.08	13716	117.638
YAL024C	4308	4094.08	573	2.48009
YAL025C	921	707.08	889	22.2793
YAL026C	4068	3854.08	2285.96	10.5104
YAL026C-A	438	224.08	97.4544	7.70669
YAL027W	786	572.08	348.584	10.7974
YAL028W	1587	1373.08	1248	16.106
YAL029C	4416	4202.08	2159	9.10453
YAL030W	354	140.08	652	82.4786
YAL031C	2283	2069.08	1071.95	9.18052
YAL031W-A	309	95.0797	66.048	12.3095
YAL032C	1140	926.08	448	8.57233
YAL033W	522	308.08	491	28.2415
YAL034C	1242	1028.08	1581	27.2505
YAL034C-B	354	140.08	14	1.77101
YAL034W-A	870	656.08	231	6.23914
YAL035W	3009	2795.08	12351	78.3027
YAL036C	1110	896.08	3227	63.8148
YAL037C-A	93	27.3286	5	3.24207
YAL037C-B	975	761.08	9543.81	222.208
YAL037W	804	590.08	141	4.23426
YAL038W	1503	1289.08	238332	3276.21
YAL039C	810	596.08	1325	39.3895
YAL040C	1743	1529.08	1919	22.2389
YAL041W	2565	2351.08	1346	10.1449
YAL042C-A	378	164.08	255.971	27.6443
YAL042W	1248	1034.08	6072.03	104.052
YAL043C	2358	2144.08	1083	8.95069
YAL044C	513	299.08	2166	128.334
YAL044W-A	333	119.08	562.88	83.7621
YAL045C	309	95.0797	66.1196	12.3229
YAL046C	357	143.08	319	39.5077
YAL047C	1869	1655.08	506	5.41752
YAL047W-A	330	116.08	1.23055	0.18785
YAL048C	1989	1775.08	715.769	7.14536
YAL049C	741	527.08	1635	54.9681
YAL051W	3144	2930.08	1086	6.56779
YAL053W	2352	2138.08	5872	48.6666
YAL054C	2142	1928.08	408	3.74977
YAL055W	543	329.08	378	20.3545
YAL056C-A	351	137.08	30.5956	3.95507
YAL056W	2643	2429.08	1824	13.3061
YAL058W	1509	1295.08	795.404	10.8833
YAL059C-A	423	209.08	0	0
YAL059W	639	425.08	295	12.2976
YAL060W	1149	935.08	5173	98.0309
YAL061W	1254	1040.08	586	9.9839
YAL062W	1374	1160.08	436	6.6599
YAL063C	3969	3755.08	705.934	3.3313
YAL063C-A	291	77.0884	19	4.36751
YAL064C-A	381	167.08	29.4525	3.12369
YAL064W	285	71.0884	13	3.24051
YAL064W-B	381	167.08	17.2097	1.82523
YAL065C	387	173.08	21.5551	2.20685
YAL066W	309	95.0797	0	0
YAL067C	1782	1568.08	57	0.644133
YAL067W-A	228	23.8455	12.4515	9.253
YAL068C	363	149.08	7.23345	0.859797
YAL068W-A	255	41.7168	4.68067	1.98823
