target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3257.31	1368	8.07526
YAL002W	3825	3599.31	770	4.1134
YAL003W	621	395.308	37709	1834.16
YAL004W	648	422.308	0	0
YAL005C	1929	1703.31	94294.5	1064.44
YAL007C	648	422.308	2232	101.623
YAL008W	597	371.308	391	20.2475
YAL009W	780	554.308	373	12.9386
YAL010C	1482	1256.31	390	5.96895
YAL011W	1878	1652.31	479	5.57409
YAL012W	1185	959.308	7058	141.466
YAL013W	1218	992.308	706	13.68
YAL014C	768	542.308	831	29.4635
YAL015C	1200	974.308	592	11.683
YAL016C-A	315	89.7275	280.476	60.1034
YAL016C-B	186	60.4266	3	0.954603
YAL016W	1908	1682.31	3326.52	38.0202
YAL017W	4071	3845.31	1784	8.92058
YAL018C	978	752.308	3	0.0766752
YAL019W	3396	3170.31	1700	10.3104
YAL019W-A	570	344.308	23.7517	1.3264
YAL020C	1002	776.308	285.248	7.0651
YAL021C	2514	2288.31	1990	16.7212
YAL022C	1554	1328.31	810	11.7251
YAL023C	2280	2054.31	7699	72.0607
YAL024C	4308	4082.31	552	2.59994
YAL025C	921	695.308	1076	29.7553
YAL026C	4068	3842.31	1597.23	7.99289
YAL026C-A	438	212.331	37.0633	3.3563
YAL027W	786	560.308	240.711	8.26035
YAL028W	1587	1361.31	420	5.93229
YAL029C	4416	4190.31	1699	7.79609
YAL030W	354	128.605	641	95.8365
YAL031C	2283	2057.31	749.167	7.00179
YAL031W-A	309	83.736	41.8328	9.60581
YAL032C	1140	914.308	397	8.34886
YAL033W	522	296.308	352	22.8417
YAL034C	1242	1016.31	630	11.9191
YAL034C-B	354	128.605	12	1.79413
YAL034W-A	870	644.308	252	7.52032
YAL035W	3009	2783.31	13420	92.7087
YAL036C	1110	884.308	2838	61.7075
YAL037C-A	93	31.7093	7	4.24464
YAL037C-B	975	749.308	20247.4	519.564
YAL037W	804	578.308	152	5.05375
YAL038W	1503	1277.31	188645	2839.74
YAL039C	810	584.308	546	17.9672
YAL040C	1743	1517.31	1183	14.9913
YAL041W	2565	2339.31	938	7.70983
YAL042C-A	378	152.533	332.722	41.9418
YAL042W	1248	1022.31	3650.28	68.6552
YAL043C	2358	2132.31	908	8.18776
YAL044C	513	287.308	754	50.4606
YAL044W-A	333	107.677	232.378	41.4955
YAL045C	309	83.736	114.622	26.3201
YAL046C	357	131.592	282	41.2051
YAL047C	1869	1643.31	310	3.62721
YAL047W-A	330	104.698	2.06405	0.379064
YAL048C	1989	1763.31	507.936	5.53873
YAL049C	741	515.308	1021	38.0968
YAL051W	3144	2918.31	799	5.26435
YAL053W	2352	2126.31	2642	23.8911
YAL054C	2142	1916.31	300	3.01013
YAL055W	543	317.308	347	21.027
YAL056C-A	351	125.617	32.3673	4.95435
YAL056W	2643	2417.31	1152	9.16326
YAL058W	1509	1283.31	410.633	6.15251
YAL059C-A	423	197.351	0	0
YAL059W	639	413.308	517	24.0517
YAL060W	1149	923.308	2667	55.54
YAL061W	1254	1028.31	547	10.2281
YAL062W	1374	1148.31	290	4.85589
YAL063C	3969	3743.31	441.486	2.26773
YAL063C-A	291	65.9605	10	2.91505
YAL064C-A	381	155.533	27.4254	3.39047
YAL064W	285	60.0732	15	4.80109
YAL064W-B	381	155.533	8.37605	1.03549
YAL065C	387	161.438	12.8132	1.52609
YAL066W	309	83.736	2	0.459248
YAL067C	1782	1556.31	28	0.345933
YAL067W-A	228	18.5948	0	0
YAL068C	363	137.578	4.65801	0.651
YAL068W-A	255	32.6697	0	0
YAL069W	315	89.7275	3	0.642873
YAR002C-A	660	434.308	3500	154.953
YAR002W	1620	1394.31	1522	20.9887
YAR003W	1281	1055.31	579	10.5494
YAR007C	1866	1640.31	1712	20.0682
YAR008W	828	602.308	244	7.78933
YAR009C	3591	3365.31	9028.02	51.5819
YAR010C	1323	1097.31	325.68	5.70679
YAR014C	2130	1904.31	1341	13.5401
YAR015W	921	695.308	4399	121.648
YAR018C	1308	1082.31	395	7.01739
YAR019C	2925	2699.31	520	3.70408
YAR019W-A	333	107.677	6	1.07142
YAR020C	168	67.5487	31	8.82418
YAR023C	540	314.308	133	8.13626
YAR027W	708	482.308	1856.61	74.016
YAR028W	705	479.308	1174.39	47.1114
YAR029W	225	18.131	73	77.4158
YAR030C	342	116.666	8	1.31848
YAR031W	897	671.308	225.766	6.46646
YAR033W	705	479.308	377.992	15.1634
YAR035C-A	81	27.1194	1	0.709005
YAR035W	2064	1838.31	199	2.08144
YAR042W	3567	3341.31	2593	14.9216
YAR047C	321	95.7181	10	2.00879
YAR050W	4614	4388.31	266.304	1.16684
YAR053W	297	71.8494	24	6.4227
YAR060C	336	110.666	76	13.2047
YAR061W	1006	780.308	185.883	4.58038
YAR064W	300	74.7986	40	10.2824
YAR066W	612	386.308	89.76	4.46764
YAR068W	486	260.308	59.6131	4.40335
YAR069C	294	68.9266	2	0.557921
YAR070C	300	74.7986	0	0
