target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3260.97	963	6.49024
YAL002W	3825	3602.97	513	3.12923
YAL003W	621	398.966	35143	1935.9
YAL004W	648	425.966	0	0
YAL005C	1929	1706.97	81732.8	1052.33
YAL007C	648	425.966	1834	94.6249
YAL008W	597	374.966	266	15.5909
YAL009W	780	557.966	288	11.344
YAL010C	1482	1259.97	290	5.05848
YAL011W	1878	1655.97	363	4.81766
YAL012W	1185	962.966	7092	161.86
YAL013W	1218	995.966	555	12.247
YAL014C	768	545.966	651	26.2057
YAL015C	1200	977.966	489	10.9892
YAL016C-A	315	93.502	198.699	46.7041
YAL016C-B	186	46.2112	2	0.951181
YAL016W	1908	1685.97	2697.3	35.161
YAL017W	4071	3848.97	1303	7.44014
YAL018C	978	755.966	7	0.203506
YAL019W	3396	3173.97	1391	9.63176
YAL019W-A	570	347.966	25.5014	1.61068
YAL020C	1002	779.966	226.499	6.3822
YAL021C	2514	2291.97	1685	16.1574
YAL022C	1554	1331.97	614	10.1311
YAL023C	2280	2057.97	6590	70.3766
YAL024C	4308	4085.97	371	1.99554
YAL025C	921	698.966	989	31.0972
YAL026C	4068	3845.97	1282.72	7.33006
YAL026C-A	438	216.014	44.1249	4.48934
YAL027W	786	563.966	157.154	6.12426
YAL028W	1587	1364.97	316	5.08799
YAL029C	4416	4193.97	1098	5.75385
YAL030W	354	132.313	484	80.394
YAL031C	2283	2060.97	519.156	5.53615
YAL031W-A	309	87.5379	33.844	8.49701
YAL032C	1140	917.966	315	7.54162
YAL033W	522	299.966	305	22.3465
YAL034C	1242	1019.97	463	9.97645
YAL034C-B	354	132.313	9	1.49493
YAL034W-A	870	647.966	189	6.41048
YAL035W	3009	2786.97	12616	99.4881
YAL036C	1110	887.966	3067	75.9099
YAL037C-A	93	28.2645	8	6.22057
YAL037C-B	975	752.966	15153.7	442.308
YAL037W	804	581.966	103	3.88974
YAL038W	1503	1280.97	163418	2803.78
YAL039C	810	587.966	525	19.624
YAL040C	1743	1520.97	1016	14.681
YAL041W	2565	2342.97	653	6.12531
YAL042C-A	378	156.244	268.324	37.7432
YAL042W	1248	1025.97	3159.68	67.6847
YAL043C	2358	2135.97	657	6.76008
YAL044C	513	290.966	777	58.6894
YAL044W-A	333	111.412	222.039	43.8005
YAL045C	309	87.5379	77.9608	19.5732
YAL046C	357	135.3	225	36.5482
YAL047C	1869	1646.97	224	2.98913
YAL047W-A	330	108.412	0	0
YAL048C	1989	1766.97	418	5.19911
YAL049C	741	518.966	1019	43.1535
YAL051W	3144	2921.97	528	3.97136
YAL053W	2352	2129.97	2233	23.0408
YAL054C	2142	1919.97	191	2.18636
YAL055W	543	320.966	234	16.0228
YAL056C-A	351	129.326	24.2145	4.11501
YAL056W	2643	2420.97	848	7.69818
YAL058W	1509	1286.97	330.785	5.64885
YAL059C-A	423	201.014	0	0
YAL059W	639	416.966	474	24.9838
YAL060W	1149	926.966	2377	56.3568
YAL061W	1254	1031.97	465	9.90304
YAL062W	1374	1151.97	181	3.45318
YAL063C	3969	3746.97	364.08	2.13549
YAL063C-A	291	69.799	8	2.51896
YAL064C-A	381	159.244	13.789	1.90306
YAL064W	285	63.9715	5	1.71777
YAL064W-B	381	159.244	7.10561	0.980665
YAL065C	387	165.244	9.36848	1.24602
YAL066W	309	87.5379	0	0
YAL067C	1782	1559.97	15	0.211328
YAL067W-A	228	23.1606	3.77456	3.58177
YAL068C	363	141.259	1.78704	0.278036
YAL068W-A	255	36.9761	0	0
YAL069W	315	93.502	3	0.70515
YAR002C-A	660	437.966	3192	160.178
YAR002W	1620	1397.97	1292	20.3117
YAR003W	1281	1058.97	389	8.07325
YAR007C	1866	1643.97	1299	17.3659
YAR008W	828	605.966	221	8.01539
YAR009C	3591	3368.97	5789.56	37.7685
YAR010C	1323	1100.97	323.91	6.46594
YAR014C	2130	1907.97	1103	12.7053
YAR015W	921	698.966	3650	114.767
YAR018C	1308	1085.97	247	4.99875
YAR019C	2925	2702.97	435	3.53696
YAR019W-A	333	111.412	5	0.986323
YAR020C	168	58.689	13	4.86819
YAR023C	540	317.966	72	4.9766
YAR027W	708	485.966	1431	64.7164
YAR028W	705	482.966	895	40.7275
YAR029W	225	22.5532	53	51.6474
YAR030C	342	120.389	4	0.730221
YAR031W	897	674.966	155.458	5.06187
YAR033W	705	482.966	286.848	13.0532
YAR035C-A	81	23.8989	2	1.83922
YAR035W	2064	1841.97	59	0.703965
YAR042W	3567	3344.97	1994	13.1013
YAR047C	321	99.4639	2	0.441922
YAR050W	4614	4391.97	160.858	0.804943
YAR053W	297	75.6836	5	1.45194
YAR060C	336	114.401	42	8.06867
YAR061W	1006	783.966	104.18	2.92057
YAR064W	300	78.653	22.1538	6.19034
YAR066W	612	389.966	41.4815	2.33781
YAR068W	486	263.966	41.6464	3.46745
YAR069C	294	72.7278	1.5	0.453285
YAR070C	300	78.653	2.5	0.698563
YAR071W	1404	1181.97	247.151	4.59556
YAR073W	1212	989.966	28.1599	0.625161
YAR075W	474	251.966	8.1336	0.70945
YBL001C	315	93.502	1488	349.754
YBL002W	396	174.142	7671.35	968.166
YBL003C	399	177.124	7963.32	988.091
YBL004W	7482	7259.97	1650	4.99494
YBL005W	2931	2708.97	248	2.012
YBL005W-A	1323	1100.97	195.912	3.91082
YBL005W-B	5268	5045.97	309.009	1.34588
YBL006C	543	320.966	579	39.6461
YBL006W-A	150	56.108	0	0
YBL007C	3735	3512.97	3444	21.5462
YBL008W	2523	2300.97	301	2.875
YBL008W-A	240	27.3131	2	1.60931
YBL009W	2031	1808.97	621	7.5447
YBL010C	843	620.966	210	7.43246
YBL011W	2280	2057.97	1249.21	13.3407
YBL012C	402	180.124	76.7895	9.36938
YBL013W	1206	983.966	53	1.1838
YBL014C	2685	2462.97	353	3.1499
YBL015W	1581	1358.97	1366	22.0914
YBL016W	1062	839.966	886	23.1821
YBL017C	4740	4517.97	2846	13.8444
YBL018C	402	180.124	143	17.448
YBL019W	1563	1340.97	224	3.67123
YBL020W	1725	1502.97	778	11.3766
YBL021C	435	213.014	179	18.4682
YBL022C	3402	3179.97	2146	14.8316
YBL023C	2607	2384.97	445	4.10071
YBL024W	2055	1832.97	3186	38.2008
YBL025W	438	216.014	159	16.1769
YBL026W	288	66.8735	80	26.2916
YBL027W	570	347.966	38177.9	2411.33
YBL028C	321	99.4639	589	130.146
YBL029C-A	285	63.9715	450	154.599
YBL029W	1131	908.966	254	6.14139
YBL030C	957	734.966	17773	531.465
YBL031W	1017	794.966	178	4.92099
YBL032W	1146	923.966	2522	59.9888
YBL033C	1038	815.966	753	20.2817
YBL034C	4542	4319.97	257	1.30748
YBL035C	2118	1895.97	336	3.89484
YBL036C	774	551.966	1054	41.9671
YBL037W	3078	2855.97	731	5.62529
YBL038W	699	476.966	415	19.1224
YBL039C	1740	1517.97	3105	44.9553
YBL039C-A	84	25.3474	0	0
YBL039W-B	180	51.8398	29	12.2946
YBL040C	660	437.966	608	30.5101
YBL041W	726	503.966	2283	99.5602
YBL042C	1920	1697.97	650	8.41328
YBL043W	774	551.966	57	2.26957
YBL044W	369	147.259	5	0.746226
YBL045C	1374	1151.97	7117	135.781
YBL046W	1326	1103.97	502	9.99376
YBL047C	4146	3923.97	3697	20.7064
YBL048W	312	90.5202	0	0
YBL049W	417	195.014	130	14.6507
YBL050W	879	656.966	1578	52.7892
YBL051C	2007	1784.97	3033	37.3442
YBL052C	2496	2273.97	642.131	6.20613
YBL053W	375	153.244	101.869	14.6096
YBL054W	1578	1355.97	413	6.69395
YBL055C	1257	1034.97	836	17.7526
YBL056W	1407	1184.97	4035	74.8374
YBL057C	627	404.966	756	41.0284
YBL058W	1272	1049.97	2301	48.164
YBL059C-A	330	108.412	317	64.2633
YBL059W	582	359.966	155	9.46349
YBL060W	2064	1841.97	108	1.28861
YBL061C	2091	1868.97	1211.4	14.2452
YBL062W	381	159.244	146.6	20.2327
YBL063W	3336	3113.97	438	3.0913
YBL064C	786	563.966	660	25.7201
YBL065W	345	123.377	2	0.356268
YBL066C	3447	3224.97	399	2.71912
YBL067C	2244	2021.97	757	8.22816
YBL068W	981	758.966	762	22.0655
YBL068W-A	237	25.8971	52.8346	44.8382
YBL069W	1290	1067.97	749.12	15.4161
YBL070C	321	99.4639	73.0459	16.1403
YBL071C	309	87.5379	65	16.3192
YBL071C-B	99	30.442	1	0.72195
YBL071W-A	249	32.7087	99	66.5201
YBL072C	603	380.966	33961.1	1959.19
YBL073W	312	90.5202	6	1.45675
YBL074C	1068	845.966	96	2.49402
YBL075C	1950	1727.97	458	5.8252
YBL076C	3219	2996.97	13248.7	97.1563
YBL077W	432	210.014	685.338	71.7194
YBL078C	354	132.313	401	66.6074
YBL079W	4509	4286.97	805	4.12693
YBL080C	1626	1403.97	223	3.49083
YBL081W	1107	884.966	385	9.56126
YBL082C	1377	1154.97	549.312	10.4528
YBL083C	426	204.014	89.6883	9.66176
YBL084C	2277	2054.97	409	4.37421
YBL085W	2943	2720.97	1972	15.9281
YBL086C	1401	1178.97	787	14.6708
YBL087C	414	192.014	11698.7	1339.02
YBL088C	8364	8141.97	654	1.76534
YBL089W	1380	1157.97	416	7.89548
YBL090W	534	311.966	407	28.6727
YBL091C	1266	1043.97	3899	82.082
YBL091C-A	528	305.966	285	20.4716
YBL092W	393	171.159	45730	5871.95
YBL093C	663	440.966	535	26.6643
YBL094C	333	111.412	41.0217	8.09214
YBL095W	813	590.966	217.278	8.08042
YBL096C	309	87.5379	27.7005	6.9546
YBL097W	2265	2042.97	288	3.09822
YBL098W	1383	1160.97	625	11.8315
YBL099W	1638	1415.97	20027.7	310.856
YBL100C	315	93.502	567.284	133.34
YBL100W-A	1317	1094.97	0	0
YBL100W-B	5313	5090.97	277.022	1.1959
YBL100W-C	120	40.8054	4	2.15438
YBL101C	3354	3131.97	1080	7.57858
YBL102W	648	425.966	1137	58.6633
YBL103C	1461	1238.97	617	10.9448
YBL104C	3117	2894.97	469	3.56049
YBL105C	3456	3233.97	1450	9.85402
YBL106C	3033	2810.97	343	2.68176
YBL107C	591	368.966	309	18.4057
YBL107W-A	105	34.2365	4.24977	2.72808
YBL108C-A	129	45.8768	0	0
YBL108W	306	84.5464	2.24791	0.584339
YBL109W	336	114.401	6.08677	1.16934
YBL111C	2004	1781.97	65.1187	0.803132
YBL112C	318	96.4736	16.2684	3.7061
YBL113C	2379	2156.97	871.778	8.88267
YBL113W-A	483	260.966	134.072	11.2911
YBR001C	2343	2120.97	462	4.78728
YBR002C	861	638.966	441	15.1685
YBR003W	1422	1199.97	895	16.3921
YBR004C	1302	1079.97	857	17.4402
YBR005W	642	419.966	3757	196.611
YBR006W	1494	1271.97	553	9.555
YBR007C	2211	1988.97	671	7.4144
YBR008C	1647	1424.97	337	5.19764
YBR009C	312	90.5202	6730.16	1634.03
YBR010W	411	189.014	7067.61	821.786
YBR011C	864	641.966	12897	441.527
YBR012C	420	198.014	0	0
YBR012W-A	1323	1100.97	0	0
YBR012W-B	5271	5048.97	654.578	2.84931
YBR013C	390	168.227	0	0
YBR014C	612	389.966	828	46.6643
YBR015C	1794	1571.97	2334	32.6316
