target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3259.7	1043	6.31181
YAL002W	3825	3601.7	527	2.88636
YAL003W	621	397.697	38985	1933.71
YAL004W	648	424.697	0	0
YAL005C	1929	1705.7	33410.3	386.39
YAL007C	648	424.697	2199	102.139
YAL008W	597	373.697	414	21.8538
YAL009W	780	556.697	454	16.0873
YAL010C	1482	1258.7	283	4.43519
YAL011W	1878	1654.7	499	5.9488
YAL012W	1185	961.697	7360	150.969
YAL013W	1218	994.697	660	13.0888
YAL014C	768	544.697	829	30.0225
YAL015C	1200	976.697	632	12.7645
YAL016C-A	315	92.7635	225.657	47.9864
YAL016C-B	186	44.4788	0	0
YAL016W	1908	1684.7	2711.34	31.7475
YAL017W	4071	3847.7	1135	5.81892
YAL018C	978	754.697	3	0.0784144
YAL019W	3396	3172.7	1975	12.2796
YAL019W-A	570	346.697	32.6742	1.8591
YAL020C	1002	778.697	262.326	6.64538
YAL021C	2514	2290.7	2374	20.4437
YAL022C	1554	1330.7	967	14.3349
YAL023C	2280	2056.7	9908	95.0305
YAL024C	4308	4084.7	632	3.05214
YAL025C	921	697.697	1899	53.6915
YAL026C	4068	3844.7	1520.65	7.80217
YAL026C-A	438	214.743	24.5826	2.25817
YAL027W	786	562.697	208.764	7.31861
YAL028W	1587	1363.7	306	4.4264
YAL029C	4416	4192.7	1570	7.38675
YAL030W	354	131.535	658	98.6808
YAL031C	2283	2059.7	660.609	6.32686
YAL031W-A	309	86.8086	40.3908	9.1784
YAL032C	1140	916.697	414	8.90885
YAL033W	522	298.697	327	21.5955
YAL034C	1242	1018.7	335	6.48704
YAL034C-B	354	131.535	7.56429	1.13442
YAL034W-A	870	646.697	226.436	6.90703
YAL035W	3009	2785.7	15467	109.527
YAL036C	1110	886.697	3317	73.7934
YAL037C-A	93	29.5354	2	1.33578
YAL037C-B	975	751.697	10403.3	273.007
YAL037W	804	580.697	63	2.14012
YAL038W	1503	1279.7	168785	2601.8
YAL039C	810	586.697	480	16.1389
YAL040C	1743	1519.7	1497	19.4318
YAL041W	2565	2341.7	867	7.30358
YAL042C-A	378	155.36	331.429	42.0822
YAL042W	1248	1024.7	3524.57	67.8513
YAL043C	2358	2134.7	1040	9.61046
YAL044C	513	289.697	1446	98.4626
YAL044W-A	333	110.673	397.491	70.849
YAL045C	309	86.8086	150.509	34.2016
YAL046C	357	134.522	324	47.5117
YAL047C	1869	1645.7	227	2.72097
YAL047W-A	330	107.684	3.93614	0.721053
YAL048C	1989	1765.7	418.064	4.67061
YAL049C	741	517.697	1057	40.276
YAL051W	3144	2920.7	586	3.95784
YAL053W	2352	2128.7	1872	17.3476
YAL054C	2142	1918.7	218	2.24129
YAL055W	543	319.697	306	18.8812
YAL056C-A	351	128.561	29.0675	4.46011
YAL056W	2643	2419.7	1061	8.64971
YAL058W	1509	1285.7	531.933	8.16141
YAL059C-A	423	199.886	0	0
YAL059W	639	415.697	860	40.8102
YAL060W	1149	925.697	2856	60.8606
YAL061W	1254	1030.7	247	4.7273
YAL062W	1374	1150.7	195	3.34288
YAL063C	3969	3745.7	524.419	2.7618
YAL063C-A	291	69.1418	1	0.285303
YAL064C-A	381	158.344	25	3.11448
YAL064W	285	63.3278	13	4.04945
YAL064W-B	381	158.344	12.1957	1.51933
YAL065C	387	164.263	16.263	1.95303
YAL066W	309	86.8086	0	0
YAL067C	1782	1558.7	25	0.316392
YAL067W-A	228	25.5568	3.77539	2.91409
YAL068C	363	140.48	2.80465	0.393831
YAL068W-A	255	37.3287	0	0
YAL069W	315	92.7635	0	0
YAR002C-A	660	436.697	4500	203.273
YAR002W	1620	1396.7	1923	27.1597
YAR003W	1281	1057.7	686	12.7941
YAR007C	1866	1642.7	1904	22.8642
YAR008W	828	604.697	337	10.9936
YAR009C	3591	3367.7	14774.5	86.542
YAR010C	1323	1099.7	533.83	9.57584
YAR014C	2130	1906.7	1702	17.6086
YAR015W	921	697.697	1489	42.0993
YAR018C	1308	1084.7	489	8.89298
YAR019C	2925	2701.7	400	2.92059
YAR019W-A	333	110.673	1	0.17824
YAR020C	168	53.2729	15	5.55433
YAR023C	540	316.697	116	7.22538
YAR027W	708	484.697	1009	41.0646
YAR028W	705	481.697	765	31.3281
YAR029W	225	25.624	63	48.4999
YAR030C	342	119.649	2	0.329737
YAR031W	897	673.697	180.023	5.27123
YAR033W	705	481.697	311.811	12.7692
YAR035C-A	81	23.098	1	0.854028
YAR035W	2064	1840.7	73	0.782326
YAR042W	3567	3343.7	2104	12.4127
YAR047C	321	98.7347	3	0.599375
YAR050W	4614	4390.7	310.837	1.39652
YAR053W	297	74.9824	12	3.15696
YAR060C	336	113.673	57	9.89157
YAR061W	1006	782.697	139.634	3.51921
YAR064W	300	77.8906	36	9.11727
YAR066W	612	388.697	64.9697	3.29721
YAR068W	486	262.697	34.2507	2.57194
YAR069C	294	72.0636	4.5	1.23181
YAR070C	300	77.8906	2	0.506515
YAR071W	1404	1180.7	704.347	11.7678
YAR073W	1212	988.697	26.5502	0.529726
YAR075W	474	250.697	3.46412	0.272578
YBL001C	315	92.7635	2055	437
YBL002W	396	173.145	9189.4	1046.95
YBL003C	399	176.127	9055.67	1014.24
YBL004W	7482	7258.7	1758	4.77757
YBL005W	2931	2707.7	259	1.88689
YBL005W-A	1323	1099.7	294.177	5.27694
YBL005W-B	5268	5044.7	1051.14	4.11028
YBL006C	543	319.697	862	53.1882
YBL006W-A	150	51.8738	0	0
YBL007C	3735	3511.7	4187	23.5198
YBL008W	2523	2299.7	382	3.27672
YBL008W-A	240	28.9606	0	0
YBL009W	2031	1807.7	799	8.71903
YBL010C	843	619.697	279	8.8812
YBL011W	2280	2056.7	1812.42	17.3835
YBL012C	402	179.11	113.575	12.5087
YBL013W	1206	982.697	101	2.02744
YBL014C	2685	2461.7	468	3.75023
YBL015W	1581	1357.7	1048	15.2267
YBL016W	1062	838.697	1362	32.0346
YBL017C	4740	4516.7	2902.79	12.6778
YBL018C	402	179.11	174	19.1636
YBL019W	1563	1339.7	238	3.50443
YBL020W	1725	1501.7	935	12.2822
YBL021C	435	211.764	235	21.8909
YBL022C	3402	3178.7	2647	16.4268
YBL023C	2607	2383.7	1038	8.59001
YBL024W	2055	1831.7	4532	48.8071
YBL025W	438	214.743	244	22.4139
YBL026W	288	66.237	94	27.9946
YBL027W	570	346.697	44384.6	2525.4
YBL028C	321	98.7347	845	168.824
YBL029C-A	285	63.3278	239	74.4477
YBL029W	1131	907.697	285	6.19371
YBL030C	957	733.697	13505	363.099
YBL031W	1017	793.697	281	6.98391
YBL032W	1146	922.697	2930	62.6406
YBL033C	1038	814.697	945	22.8814
YBL034C	4542	4318.7	350	1.59868
YBL035C	2118	1894.7	749	7.79811
YBL036C	774	550.697	1036	37.1103
YBL037W	3078	2854.7	887	6.1293
YBL038W	699	475.697	445	18.4534
YBL039C	1740	1516.7	4567	59.399
YBL039C-A	84	24.5505	0	0
YBL039W-B	180	48.887	13	5.24562
YBL040C	660	436.697	387	17.4815
YBL041W	726	502.697	2751	107.952
YBL042C	1920	1696.7	4542	52.8068
YBL043W	774	550.697	73	2.61491
YBL044W	369	146.466	5	0.673413
YBL045C	1374	1150.7	5163	88.5092
YBL046W	1326	1102.7	594	10.6262
YBL047C	4146	3922.7	4286	21.5533
YBL048W	312	89.7908	8	1.75754
YBL049W	417	193.925	129	13.1221
YBL050W	879	655.697	1855	55.8069
