target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3336.17	3739	8.49685
YAL002W	3825	3678.17	3577	7.37289
YAL003W	621	474.172	136913	2189.07
YAL004W	648	501.172	0	0
YAL005C	1929	1782.17	398468	1695.1
YAL007C	648	501.172	7403	111.988
YAL008W	597	450.172	2913	49.0583
YAL009W	780	633.172	1949	23.3368
YAL010C	1482	1335.17	2089	11.8618
YAL011W	1878	1731.17	1395	6.1092
YAL012W	1185	1038.17	32772	239.323
YAL013W	1218	1071.17	3891	27.5393
YAL014C	768	621.172	4176	50.9682
YAL015C	1200	1053.17	2499	17.9894
YAL016C-A	315	168.704	802.591	36.0679
YAL016C-B	186	52.5219	30	4.33043
YAL016W	1908	1761.17	12281.4	52.8685
YAL017W	4071	3924.17	6624	12.7974
YAL018C	978	831.172	16	0.145942
YAL019W	3396	3249.17	4794	11.186
YAL019W-A	570	423.216	73.1845	1.31102
YAL020C	1002	855.172	3180.82	28.1991
YAL021C	2514	2367.17	10632	34.0515
YAL022C	1554	1407.17	3776	20.344
YAL023C	2280	2133.17	21520	76.4834
YAL024C	4308	4161.17	1336	2.43412
YAL025C	921	774.172	3768	36.8998
YAL026C	4068	3921.17	3764.33	7.27817
YAL026C-A	438	291.216	193.354	5.03372
YAL027W	786	639.172	1448.32	17.179
YAL028W	1587	1440.17	1885	9.92311
YAL029C	4416	4269.17	5705	10.1312
YAL030W	354	207.353	2823	103.217
YAL031C	2283	2136.17	3816.16	13.5438
YAL031W-A	309	162.803	218.84	10.191
YAL032C	1140	993.172	1924	14.6869
YAL033W	522	375.216	1707	34.4908
YAL034C	1242	1095.17	3600	24.9213
YAL034C-B	354	207.353	60.5033	2.21217
YAL034W-A	870	723.172	800.497	8.39206
YAL035W	3009	2862.17	19744	52.2986
YAL036C	1110	963.172	6006	47.2751
YAL037C-A	93	12.7992	16	9.47733
YAL037C-B	975	828.172	78676.6	720.237
YAL037W	804	657.172	599	6.91032
YAL038W	1503	1356.17	691821	3867.5
YAL039C	810	663.172	5004	57.206
YAL040C	1743	1596.17	3604	17.1181
YAL041W	2565	2418.17	4275	13.4029
YAL042C-A	378	231.266	953.736	31.2656
YAL042W	1248	1101.17	16722.3	115.131
YAL043C	2358	2211.17	4274	14.6542
YAL044C	513	366.216	9861	204.143
YAL044W-A	333	186.49	2328.35	94.655
YAL045C	309	162.803	391.646	18.2382
YAL046C	357	210.353	1628	58.6754
YAL047C	1869	1722.17	1411	6.21157
YAL047W-A	330	183.546	19.2738	0.796113
YAL048C	1989	1842.17	1995.73	8.21337
YAL049C	741	594.172	4829	61.6163
YAL051W	3144	2997.17	3344	8.45873
YAL053W	2352	2205.17	20126	69.1936
YAL054C	2142	1995.17	1397	5.30844
YAL055W	543	396.216	1350	25.8317
YAL056C-A	351	204.374	212.819	7.89469
YAL056W	2643	2496.17	4906	14.9006
YAL058W	1509	1362.17	2180.18	12.1342
YAL059C-A	423	276.216	7.12226	0.195488
YAL059W	639	492.172	2132.88	32.8549
YAL060W	1149	1002.17	18120	137.078
YAL061W	1254	1107.17	2074	14.2018
YAL062W	1374	1227.17	1297	8.01282
YAL063C	3969	3822.17	2547.27	5.0526
YAL063C-A	291	145.139	32	1.67154
YAL064C-A	381	234.243	113.699	3.67995
