target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3261.82	1365	7.40258
YAL002W	3825	3603.82	795	3.90224
YAL003W	621	399.819	42714	1889.8
YAL004W	648	426.819	0	0
YAL005C	1929	1707.82	105524	1093
YAL007C	648	426.819	2341	97.0215
YAL008W	597	375.857	446	20.9905
YAL009W	780	558.819	357	11.3007
YAL010C	1482	1260.82	407	5.71021
YAL011W	1878	1656.82	462	4.93261
YAL012W	1185	963.819	7888	144.771
YAL013W	1218	996.819	744	13.2028
YAL014C	768	546.819	831	26.8824
YAL015C	1200	978.819	634	11.4577
YAL016C-A	315	94.2847	314.078	58.9259
YAL016C-B	186	42.2691	2	0.836983
YAL016W	1908	1686.82	3389.92	35.5493
YAL017W	4071	3849.82	1756	8.06853
YAL018C	978	756.819	5	0.116866
YAL019W	3396	3174.82	1744	9.71712
YAL019W-A	570	348.857	33.6822	1.70791
YAL020C	1002	780.819	292.318	6.62239
YAL021C	2514	2292.82	2131	16.4408
YAL022C	1554	1332.82	880	11.6794
YAL023C	2280	2058.82	7818	67.1719
YAL024C	4308	4086.82	544	2.35464
YAL025C	921	699.819	1202	30.3829
YAL026C	4068	3846.82	1542.16	7.09149
YAL026C-A	438	216.88	40.1194	3.27225
YAL027W	786	564.819	271.722	8.50993
YAL028W	1587	1365.82	476	6.16487
YAL029C	4416	4194.82	1621	6.83565
YAL030W	354	133.122	741	98.464
YAL031C	2283	2061.82	799.475	6.85906
YAL031W-A	309	88.3115	42.5249	8.51797
YAL032C	1140	918.819	407	7.83564
YAL033W	522	300.857	405	23.8125
YAL034C	1242	1020.82	714	12.3726
YAL034C-B	354	133.122	11.0139	1.46352
YAL034W-A	870	648.819	263.986	7.19727
YAL035W	3009	2787.82	13115	83.2174
YAL036C	1110	888.819	3175	63.1889
YAL037C-A	93	28.2617	10	6.25909
YAL037C-B	975	753.819	19446.2	456.328
YAL037W	804	582.819	117	3.5511
YAL038W	1503	1281.82	192979	2663.14
YAL039C	810	588.819	549	16.493
YAL040C	1743	1521.82	1318	15.3201
YAL041W	2565	2343.82	993	7.49438
YAL042C-A	378	157.02	430.195	48.464
YAL042W	1248	1026.82	3707.81	63.8753
YAL043C	2358	2136.82	902	7.46705
YAL044C	513	291.857	865	52.4272
YAL044W-A	333	112.183	336.012	52.9833
YAL045C	309	88.3115	93.9884	18.8264
YAL046C	357	136.122	300	38.9854
YAL047C	1869	1647.82	340	3.64989
YAL047W-A	330	109.194	4.343	0.703563
YAL048C	1989	1767.82	544.657	5.44999
YAL049C	741	519.819	1120	38.1133
YAL051W	3144	2922.82	781	4.72671
YAL053W	2352	2130.82	3055	25.3615
YAL054C	2142	1920.82	294	2.70752
YAL055W	543	321.857	372	20.4452
YAL056C-A	351	130.122	33.8768	4.60533
YAL056W	2643	2421.82	1209	8.83069
YAL058W	1509	1287.82	420.123	5.77075
YAL059C-A	423	201.901	0	0
YAL059W	639	417.819	597	25.2753
YAL060W	1149	927.819	2911	55.4995
YAL061W	1254	1032.82	566	9.69399
YAL062W	1374	1152.82	254	3.89747
YAL063C	3969	3747.82	477.339	2.25299
YAL063C-A	291	70.6971	7	1.75149
YAL064C-A	381	160.02	24.4393	2.70162
YAL064W	285	65.029	13	3.53628
YAL064W-B	381	160.02	3.71759	0.410957
YAL065C	387	165.955	12.0084	1.27999
YAL066W	309	88.3115	0	0
YAL067C	1782	1560.82	36	0.408
YAL067W-A	228	26.5311	5.20683	3.47159
YAL068C	363	142.094	17.1613	2.13641
YAL068W-A	255	39.0029	1	0.453538
YAL069W	315	94.2847	0	0
YAR002C-A	660	438.819	4043	162.978
YAR002W	1620	1398.82	1619	20.4737
YAR003W	1281	1059.82	553	9.23004
YAR007C	1866	1644.82	1735	18.6591
YAR008W	828	606.819	263	7.66667
YAR009C	3591	3369.82	8885.7	46.6439
YAR010C	1323	1101.82	407.344	6.53975
YAR014C	2130	1908.82	1422	13.1779
YAR015W	921	699.819	4099	103.61
YAR018C	1308	1086.82	368	5.98964
YAR019C	2925	2703.82	594	3.88615
YAR019W-A	333	112.183	10	1.57683
YAR020C	168	53.25	22	7.30825
YAR023C	540	318.857	159	8.82088
YAR027W	708	486.819	2271	82.5201
YAR028W	705	483.819	1187	43.3988
YAR029W	225	26.3082	59	39.6709
YAR030C	342	121.147	6	0.876088
YAR031W	897	675.819	227.804	5.96269
YAR033W	705	483.819	359.421	13.1411
YAR035C-A	81	21.661	1	0.816641
YAR035W	2064	1842.82	141	1.35346
YAR042W	3567	3345.82	2667	14.1004
YAR047C	321	100.256	8	1.41153
YAR050W	4614	4392.82	242.525	0.976615
YAR053W	297	76.4688	17	3.93255
YAR060C	336	115.171	66	10.137
YAR061W	1006	784.819	152.989	3.44827
YAR064W	300	79.4531	31.875	7.09659
YAR066W	612	390.819	66.1818	2.99553
YAR068W	486	264.857	23.1355	1.54517
YAR069C	294	73.5742	2	0.480856
YAR070C	300	79.4531	0	0
YAR071W	1404	1182.82	239.723	3.5851
YAR073W	1212	990.819	40.9434	0.73097
YAR075W	474	252.857	12.294	0.86006
YBL001C	315	94.2847	2376	445.775
YBL002W	396	174.939	9901.02	1001.16
YBL003C	399	177.939	10038.2	997.922
YBL004W	7482	7260.82	2388	5.8178
YBL005W	2931	2709.82	327	2.13461
YBL005W-A	1323	1101.82	157.184	2.52354
YBL005W-B	5268	5046.82	773.185	2.71004
YBL006C	543	321.857	797	43.8032
YBL006W-A	150	52.4595	0	0
YBL007C	3735	3513.82	4283	21.5615
YBL008W	2523	2301.82	422	3.24303
YBL008W-A	240	30.1812	1	0.586103
YBL009W	2031	1809.82	844	8.24931
YBL010C	843	621.819	330	9.38772
YBL011W	2280	2058.82	1712.26	14.7117
YBL012C	402	180.939	96.7392	9.45761
YBL013W	1206	984.819	80	1.43696
YBL014C	2685	2463.82	470	3.37442
YBL015W	1581	1359.82	1595	20.7486
YBL016W	1062	840.819	1148	24.1518
YBL017C	4740	4518.82	3759	14.7149
YBL018C	402	180.939	234	22.8768
YBL019W	1563	1341.82	360	4.7459
YBL020W	1725	1503.82	997	11.7276
YBL021C	435	213.88	224	18.5263
YBL022C	3402	3180.82	2623	14.5871
YBL023C	2607	2385.82	661	4.90088
YBL024W	2055	1833.82	3973	38.3241
YBL025W	438	216.88	223	18.1885
YBL026W	288	67.8363	237	61.8012
YBL027W	570	348.857	46290.1	2347.21
YBL028C	321	100.256	909	160.386
YBL029C-A	285	65.029	573	155.868
YBL029W	1131	909.819	337	6.55217
YBL030C	957	735.819	20051	482.031
YBL031W	1017	795.819	250	5.55694
YBL032W	1146	924.819	3166	60.557
YBL033C	1038	816.819	955	20.6818
YBL034C	4542	4320.82	331	1.3551
YBL035C	2118	1896.82	441	4.11266
YBL036C	774	552.819	1439	46.0456
YBL037W	3078	2856.82	886	5.48607
YBL038W	699	477.819	540	19.9913
YBL039C	1740	1518.82	3663	42.662
YBL039C-A	84	22.2424	0	0
YBL039W-B	180	46.4276	50	19.0504
YBL040C	660	438.819	865	34.8691
YBL041W	726	504.819	3034	106.314
YBL042C	1920	1698.82	788	8.2052
YBL043W	774	552.819	119	3.8078
YBL044W	369	148.051	12	1.43378
YBL045C	1374	1152.82	7888	121.036
YBL046W	1326	1104.82	641	10.2631
YBL047C	4146	3924.82	4842	21.823
YBL048W	312	91.2847	5	0.968907
