target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3274.15	1928	10.1786
YAL002W	3825	3616.15	1369	6.54392
YAL003W	621	412.152	42616	1787.29
YAL004W	648	439.152	0	0
YAL005C	1929	1720.15	99869.1	1003.57
YAL007C	648	439.152	3655	143.864
YAL008W	597	388.152	1040	46.314
YAL009W	780	571.152	572	17.3111
YAL010C	1482	1273.15	508	6.89707
YAL011W	1878	1669.15	645	6.67952
YAL012W	1185	976.152	13888	245.925
YAL013W	1218	1009.15	1199	20.5373
YAL014C	768	559.152	1295	40.0333
YAL015C	1200	991.152	884	15.4168
YAL016C-A	315	106.163	250.392	40.7687
YAL016C-B	186	21.6841	5	3.98574
YAL016W	1908	1699.15	3860.61	39.274
YAL017W	4071	3862.15	2667	11.9364
YAL018C	978	769.152	17	0.382048
YAL019W	3396	3187.15	2303	12.4903
YAL019W-A	570	361.152	37.8423	1.81121
YAL020C	1002	793.152	545.158	11.8808
YAL021C	2514	2305.15	3662	27.46
YAL022C	1554	1345.15	1454	18.6842
YAL023C	2280	2071.15	13239	110.49
YAL024C	4308	4099.15	806	3.39877
YAL025C	921	712.152	1345	32.6461
YAL026C	4068	3859.15	2256.73	10.1081
YAL026C-A	438	229.152	84.3411	6.36204
YAL027W	786	577.152	382.93	11.4686
YAL028W	1587	1378.15	1145	14.3612
YAL029C	4416	4207.15	2368	9.72915
YAL030W	354	145.152	607	72.2846
YAL031C	2283	2074.15	1102.27	9.18602
YAL031W-A	309	100.163	96.7335	16.6936
YAL032C	1140	931.152	525	9.74585
YAL033W	522	313.152	477	26.3296
YAL034C	1242	1033.15	1912	31.9893
YAL034C-B	354	145.152	34.8288	4.14759
YAL034W-A	870	661.152	224.171	5.86084
YAL035W	3009	2800.15	13989	86.3548
YAL036C	1110	901.152	2721	52.1929
YAL037C-A	93	38.3143	10	4.5115
YAL037C-B	975	766.152	7892.43	178.064
YAL037W	804	595.152	140	4.06613
YAL038W	1503	1294.15	252330	3370.26
YAL039C	810	601.152	983	28.2651
YAL040C	1743	1534.15	2779	31.3113
YAL041W	2565	2356.15	1584	11.6207
YAL042C-A	378	169.152	77.3394	7.90322
YAL042W	1248	1039.15	5474.66	91.0666
YAL043C	2358	2149.15	1533	12.3298
YAL044C	513	304.152	3697	210.107
YAL044W-A	333	124.152	580.606	80.8367
YAL045C	309	100.163	20.3936	3.51937
YAL046C	357	148.152	249	29.0517
YAL047C	1869	1660.15	431	4.48756
YAL047W-A	330	121.152	0	0
YAL048C	1989	1780.15	735	7.13693
YAL049C	741	532.152	1354	43.9809
YAL051W	3144	2935.15	1229	7.23773
YAL053W	2352	2143.15	3985	32.1408
YAL054C	2142	1933.15	470	4.20255
YAL055W	543	334.152	349	18.0535
YAL056C-A	351	142.152	44.0094	5.35147
YAL056W	2643	2434.15	1978	14.0462
YAL058W	1509	1300.15	602.991	8.01674
YAL059C-A	423	214.152	16.5825	1.33847
YAL059W	639	430.152	368.417	14.8047
YAL060W	1149	940.152	9553	175.64
YAL061W	1254	1045.15	864	14.2894
YAL062W	1374	1165.15	664	9.85069
YAL063C	3969	3760.15	842.971	3.87515
YAL063C-A	291	82.1634	9	1.89341
YAL064C-A	381	172.152	43	4.31755
YAL064W	285	76.1634	15	3.40429
YAL064W-B	381	172.152	19.1751	1.92533
YAL065C	387	178.152	13.2015	1.28089
YAL066W	309	100.163	2	0.345145
YAL067C	1782	1573.15	67	0.736182
YAL067W-A	228	24.9404	37.5535	26.0273
