target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3337.05	2422	8.40004
YAL002W	3825	3679.05	2168	6.82014
YAL003W	621	475.046	88273	2150.61
YAL004W	648	502.046	0	0
YAL005C	1929	1783.05	275891	1790.79
YAL007C	648	502.046	4706	108.487
YAL008W	597	451.046	1951	50.0618
YAL009W	780	634.045	1183	21.594
YAL010C	1482	1336.05	1360	11.7811
YAL011W	1878	1732.05	934	6.24104
YAL012W	1185	1039.05	20737	230.983
YAL013W	1218	1072.05	2450	26.4498
YAL014C	768	622.045	2721	50.6263
YAL015C	1200	1054.05	1688	18.5346
YAL016C-A	315	169.67	565.41	38.5682
YAL016C-B	186	54.3127	9	1.91783
YAL016W	1908	1762.05	7610.59	49.9886
YAL017W	4071	3925.05	4219	12.4404
YAL018C	978	832.045	12	0.166918
YAL019W	3396	3250.05	3102	11.0464
YAL019W-A	570	424.046	35.7208	0.974941
YAL020C	1002	856.045	2077.28	28.0846
YAL021C	2514	2368.05	6938	33.9089
YAL022C	1554	1408.05	2427	19.9491
YAL023C	2280	2134.05	13964	75.7313
YAL024C	4308	4162.05	782	2.17455
YAL025C	921	775.045	2321	34.6591
YAL026C	4068	3922.05	2435.79	7.18781
YAL026C-A	438	292.046	117.848	4.67025
YAL027W	786	640.045	955.362	17.2753
YAL028W	1587	1441.05	1175	9.43691
YAL029C	4416	4270.05	3523	9.54882
YAL030W	354	208.279	1970	109.469
YAL031C	2283	2137.05	2466.03	13.3553
YAL031W-A	309	163.819	103.967	7.34512
YAL032C	1140	994.045	1192	13.8784
YAL033W	522	376.046	1128	34.7167
YAL034C	1242	1096.05	2406	25.406
YAL034C-B	354	208.279	34.7506	1.93102
YAL034W-A	870	724.045	500.249	7.99632
YAL035W	3009	2863.05	12714	51.3953
YAL036C	1110	964.045	3652	43.8432
YAL037C-A	93	12.5341	8	7.38697
YAL037C-B	975	829.045	53899.5	752.447
YAL037W	804	658.045	320	5.62812
YAL038W	1503	1357.05	441840	3768.26
YAL039C	810	664.045	3282	57.2019
YAL040C	1743	1597.05	2080	15.0735
YAL041W	2565	2419.05	2743	13.1235
YAL042C-A	378	232.169	571.496	28.489
YAL042W	1248	1102.05	10759.5	112.996
YAL043C	2358	2212.05	2838	14.8487
YAL044C	513	367.046	6630	209.056
YAL044W-A	333	187.474	1514.88	93.5208
YAL045C	309	163.819	289.116	20.4257
YAL046C	357	211.258	1165	63.8236
YAL047C	1869	1723.05	873	5.86391
YAL047W-A	330	184.493	8.94156	0.560924
YAL048C	1989	1843.05	1361.06	8.54693
YAL049C	741	595.045	3106	60.4117
YAL051W	3144	2998.05	1965	7.58567
YAL053W	2352	2206.05	12802	67.1634
YAL054C	2142	1996.05	950	5.50836
YAL055W	543	397.046	925	26.9632
YAL056C-A	351	205.279	128.182	7.22691
YAL056W	2643	2497.05	3188	14.7762
YAL058W	1509	1363.05	1474.82	12.5227
YAL059C-A	423	277.046	8.26377	0.345221
YAL059W	639	493.046	1348.74	31.6599
YAL060W	1149	1003.05	12188	140.631
YAL061W	1254	1108.05	1415	14.7798
