target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3261.21	936	6.76738
YAL002W	3825	3603.21	622	4.07028
YAL003W	621	399.209	30073	1776.23
YAL004W	648	426.209	0	0
YAL005C	1929	1707.21	74566.6	1029.87
YAL007C	648	426.209	2005	110.921
YAL008W	597	375.209	363	22.8117
YAL009W	780	558.209	295	12.4609
YAL010C	1482	1260.21	349	6.5299
YAL011W	1878	1656.21	385	5.48112
YAL012W	1185	963.209	7299	178.676
YAL013W	1218	996.209	622	14.7219
YAL014C	768	546.209	710	30.6495
YAL015C	1200	978.209	488	11.7628
YAL016C-A	315	93.8261	143.367	36.0288
YAL016C-B	186	37.9818	1	0.620795
YAL016W	1908	1686.21	2649.63	37.0508
YAL017W	4071	3849.21	1428	8.74743
YAL018C	978	756.209	4	0.124722
YAL019W	3396	3174.21	1418	10.5333
YAL019W-A	570	348.209	20.9743	1.42027
YAL020C	1002	780.209	250.026	7.55609
YAL021C	2514	2292.21	1789	18.4026
YAL022C	1554	1332.21	644	11.3982
YAL023C	2280	2058.21	6574	75.3119
YAL024C	4308	4086.21	409	2.36008
YAL025C	921	699.209	863	29.1023
YAL026C	4068	3846.21	1238.24	7.59095
YAL026C-A	438	216.231	30.758	3.354
YAL027W	786	564.209	212	8.85971
YAL028W	1587	1365.21	343	5.92405
YAL029C	4416	4194.21	1352	7.60064
YAL030W	354	132.695	492	87.4249
YAL031C	2283	2061.21	626.936	7.17174
YAL031W-A	309	87.8438	31.064	8.33816
YAL032C	1140	918.209	333	8.55118
YAL033W	522	300.209	262	20.5779
YAL034C	1242	1020.21	571	13.1969
YAL034C-B	354	132.695	7	1.24385
YAL034W-A	870	648.209	177	6.43846
YAL035W	3009	2787.21	10337	87.4477
YAL036C	1110	888.209	2508	66.5788
YAL037C-A	93	29.7182	4	3.17367
YAL037C-B	975	753.209	10106.4	316.378
YAL037W	804	582.209	111	4.49539
YAL038W	1503	1281.21	161162	2965.96
YAL039C	810	588.209	512	20.524
YAL040C	1743	1521.21	1092	16.9261
YAL041W	2565	2343.21	767	7.71805
YAL042C-A	378	156.577	311.222	46.8668
YAL042W	1248	1026.21	2905.78	66.7652
YAL043C	2358	2136.21	735	8.11273
YAL044C	513	291.209	530	42.9136
YAL044W-A	333	111.756	258.281	54.4934
YAL045C	309	87.8438	85.7194	23.0087
YAL046C	357	135.681	201	34.9301
YAL047C	1869	1647.21	203	2.90583
YAL047W-A	330	108.767	0	0
YAL048C	1989	1767.21	417	5.5638
YAL049C	741	519.209	863	39.1915
YAL051W	3144	2922.21	619	4.99463
YAL053W	2352	2130.21	2503	27.7053
YAL054C	2142	1920.21	252	3.09439
YAL055W	543	321.209	226	16.5899
YAL056C-A	351	129.708	43.3413	7.87878
YAL056W	2643	2421.21	955	9.30025
YAL058W	1509	1287.21	349.659	6.40499
YAL059C-A	423	201.252	0	0
YAL059W	639	417.209	430	24.3018
YAL060W	1149	927.209	2115	53.7844
YAL061W	1254	1032.21	418	9.54843
YAL062W	1374	1152.21	224	4.58395
YAL063C	3969	3747.21	339.426	2.1358
YAL063C-A	291	70.1372	6	2.01709
YAL064C-A	381	159.577	24	3.54621
YAL064W	285	64.4065	13	4.75923
YAL064W-B	381	159.577	8.97804	1.32658
YAL065C	387	165.561	4.83854	0.689097
YAL066W	309	87.8438	0	0
YAL067C	1782	1560.21	31	0.468492
YAL067W-A	228	24.3998	1.28371	1.24052
YAL068C	363	141.668	4.42865	0.737097
YAL068W-A	255	38.0382	0.170098	0.105439
YAL069W	315	93.8261	1.68184	0.422653
YAR002C-A	660	438.209	2590	139.361
YAR002W	1620	1398.21	1221	20.5905
YAR003W	1281	1059.21	419	9.3273
YAR007C	1866	1644.21	1307	18.7431
YAR008W	828	606.209	198	7.70134
YAR009C	3591	3369.21	8267.6	57.8595
YAR010C	1323	1101.21	239.897	5.13664
YAR014C	2130	1908.21	969	11.9735
YAR015W	921	699.209	2915	98.3003
