target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3333.87	3233	8.25765
YAL002W	3825	3675.87	2851	6.60445
YAL003W	621	471.869	110270	1989.92
YAL004W	648	498.869	0	0
YAL005C	1929	1779.87	356718	1706.62
YAL007C	648	498.869	6790	115.9
YAL008W	597	447.869	2752	52.3234
YAL009W	780	630.869	1619	21.8528
YAL010C	1482	1332.87	1812	11.5763
YAL011W	1878	1728.87	1139	5.60997
YAL012W	1185	1035.87	31179	256.305
YAL013W	1218	1068.87	3142	25.0311
YAL014C	768	618.869	3557	48.9423
YAL015C	1200	1050.87	2405	19.4879
YAL016C-A	315	167.081	742.2	37.8262
YAL016C-B	186	51.9428	13	2.13117
YAL016W	1908	1758.87	11091.8	53.6992
YAL017W	4071	3921.87	5777	12.5432
YAL018C	978	828.869	12	0.12328
YAL019W	3396	3246.87	3746	9.82431
YAL019W-A	570	420.869	49.0882	0.993181
YAL020C	1002	852.869	2298.91	22.953
YAL021C	2514	2364.87	8604	30.9808
YAL022C	1554	1404.87	3059	18.5414
YAL023C	2280	2130.87	18151	72.5342
YAL024C	4308	4158.87	1054	2.15807
YAL025C	921	771.869	3018	33.2947
YAL026C	4068	3918.87	3098.9	6.73358
YAL026C-A	438	288.944	173.061	5.10018
YAL027W	786	636.869	1208.04	16.1521
YAL028W	1587	1437.87	1413	8.36801
YAL029C	4416	4266.87	4482	8.94462
YAL030W	354	205.365	2406	99.7626
YAL031C	2283	2133.87	3009.07	12.0078
YAL031W-A	309	161.214	130.931	6.91577
YAL032C	1140	990.869	1383	11.8852
YAL033W	522	372.909	1487	33.9552
YAL034C	1242	1092.87	3018	23.5153
YAL034C-B	354	205.365	31.1807	1.29288
YAL034W-A	870	720.869	724.819	8.56194
YAL035W	3009	2859.87	16477	49.0604
YAL036C	1110	960.869	4467	39.5868
YAL037C-A	93	11.1551	7	5.34347
YAL037C-B	975	825.869	83105.8	856.878
YAL037W	804	654.869	386	5.01917
YAL038W	1503	1353.87	581402	3656.78
YAL039C	810	660.869	3860	49.736
YAL040C	1743	1593.87	2420	12.9289
YAL041W	2565	2415.87	3634	12.8089
YAL042C-A	378	229.189	716.242	26.6112
YAL042W	1248	1098.87	13819.8	107.091
YAL043C	2358	2208.87	3211	12.3785
YAL044C	513	363.909	5213	121.981
YAL044W-A	333	184.678	1967.02	90.6971
YAL045C	309	161.214	336.981	17.7993
YAL046C	357	208.345	1518	62.0424
YAL047C	1869	1719.87	1259	6.23346
YAL047W-A	330	181.715	8.09075	0.379139
YAL048C	1989	1839.87	1799.91	8.33034
YAL049C	741	591.869	4138	59.5338
YAL051W	3144	2994.87	2602	7.39824
YAL053W	2352	2202.87	15990	61.81
YAL054C	2142	1992.87	1018	4.34979
YAL055W	543	393.909	1241	26.8272
YAL056C-A	351	202.406	149.193	6.27659
YAL056W	2643	2493.87	4167	14.2282
YAL058W	1509	1359.87	1768.81	11.076
YAL059C-A	423	273.944	0	0
YAL059W	639	489.869	1653	28.7337
YAL060W	1149	999.869	14315	121.912
YAL061W	1254	1104.87	1533	11.8149
YAL062W	1374	1224.87	940.034	6.53511
YAL063C	3969	3819.87	2322.28	5.17684
YAL063C-A	291	143.739	28	1.65876
YAL064C-A	381	232.143	79.339	2.91025
YAL064W	285	138.01	50	3.08503
YAL064W-B	381	232.143	26.1232	0.95823
YAL065C	387	238.096	56.8343	2.03263
YAL066W	309	161.214	2	0.10564
YAL067C	1782	1632.87	207	1.07949
YAL067W-A	228	85.6331	22.1349	2.20107
YAL068C	363	214.345	40.8787	1.62399
YAL068W-A	255	109.816	3.54055	0.274539
YAL069W	315	167.081	10.5077	0.535524
YAR002C-A	660	510.869	11577	192.968
YAR002W	1620	1470.87	4749	27.4933
YAR003W	1281	1131.87	2004	15.0765
YAR007C	1866	1716.87	5146	25.523
YAR008W	828	678.869	895	11.2263
YAR009C	3591	3441.87	11772.1	29.1245
YAR010C	1323	1173.87	8115.46	58.8698
YAR014C	2130	1980.87	3120	13.4121
YAR015W	921	771.869	5752	63.4562
YAR018C	1308	1158.87	1221	8.97182
YAR019C	2925	2775.87	1859.67	5.70474
YAR019W-A	333	184.678	80.3304	3.70395
YAR020C	168	39.8673	73	15.5921
YAR023C	540	390.909	703	15.3136
YAR027W	708	558.869	10021	152.686
YAR028W	705	555.869	3315	50.782
YAR029W	225	82.9713	168	17.2417
YAR030C	342	193.564	86	3.78331
YAR031W	897	747.869	696.3	7.92811
YAR033W	705	555.869	1694.1	25.9518
YAR035C-A	81	11.7179	7	5.08681
YAR035W	2064	1914.87	469	2.08561
