target_id	length	eff_length	est_counts	tpm
YAL001C	3483	3258.97	883	5.93584
YAL002W	3825	3600.97	490	2.98111
YAL003W	621	396.969	40684	2245.27
YAL004W	648	423.969	0	0
YAL005C	1929	1704.97	41809.2	537.225
YAL007C	648	423.969	2259	116.73
YAL008W	597	372.969	234	13.745
YAL009W	780	555.969	362	14.2646
YAL010C	1482	1257.97	286	4.98078
YAL011W	1878	1653.97	596	7.89442
YAL012W	1185	960.969	8378	191
YAL013W	1218	993.969	639	14.0841
YAL014C	768	543.969	861	34.6761
YAL015C	1200	975.969	550	12.3461
YAL016C-A	315	91.7643	166.928	39.8526
YAL016C-B	186	46.2895	0	0
YAL016W	1908	1683.97	2543.07	33.0846
YAL017W	4071	3846.97	886	5.04564
YAL018C	978	753.969	5	0.145284
YAL019W	3396	3171.97	2520	17.405
YAL019W-A	570	345.969	16.101	1.01957
YAL020C	1002	777.969	309.899	8.72689
YAL021C	2514	2289.97	2123	20.3106
YAL022C	1554	1329.97	990	16.3078
YAL023C	2280	2055.97	8807	93.8454
YAL024C	4308	4083.97	592	3.17571
YAL025C	921	696.969	2396	75.3139
YAL026C	4068	3843.97	1445.87	8.24047
YAL026C-A	438	214.018	42.8336	4.38466
YAL027W	786	561.969	205.292	8.00316
YAL028W	1587	1362.97	233	3.74517
YAL029C	4416	4191.97	1596	8.34096
YAL030W	354	130.549	534	89.6127
YAL031C	2283	2058.97	533.264	5.67406
YAL031W-A	309	85.8347	26.736	6.82395
YAL032C	1140	915.969	404	9.66278
YAL033W	522	297.969	384	28.2333
YAL034C	1242	1017.97	363	7.8122
YAL034C-B	354	130.549	13.483	2.26264
YAL034W-A	870	645.969	209.517	7.10574
YAL035W	3009	2784.97	17071	134.289
YAL036C	1110	885.969	3942	97.4764
YAL037C-A	93	27.6434	7	5.54765
YAL037C-B	975	750.969	9472.31	276.335
YAL037W	804	579.969	95	3.58856
YAL038W	1503	1278.97	132845	2275.55
YAL039C	810	585.969	681	25.4609
YAL040C	1743	1518.97	2174	31.3554
YAL041W	2565	2340.97	942	8.8157
YAL042C-A	378	154.38	322.702	45.7944
YAL042W	1248	1023.97	3589.3	76.7935
YAL043C	2358	2133.97	992	10.1842
YAL044C	513	288.969	1116	84.6087
YAL044W-A	333	109.633	369.595	73.8562
YAL045C	309	85.8347	86.4047	22.0534
YAL046C	357	133.536	338	55.4524
YAL047C	1869	1644.97	275	3.66249
YAL047W-A	330	106.644	3.34216	0.686584
YAL048C	1989	1764.97	429.658	5.33319
YAL049C	741	516.969	1122	47.5478
YAL051W	3144	2919.97	677	5.07939
YAL053W	2352	2127.97	3054	31.4416
YAL054C	2142	1917.97	342	3.90648
YAL055W	543	318.969	215	14.767
YAL056C-A	351	127.549	27.3736	4.70171
YAL056W	2643	2418.97	1046	9.47333
YAL058W	1509	1284.97	509.626	8.68882
YAL059C-A	423	199.038	6.88431	0.75775
YAL059W	639	414.969	1210.12	63.8871
YAL060W	1149	924.969	1750	41.4488
YAL061W	1254	1029.97	272	5.78557
YAL062W	1374	1149.97	259	4.93418
YAL063C	3969	3744.97	481.042	2.81408
YAL063C-A	291	68.2942	7	2.24551
YAL064C-A	381	157.348	25.3797	3.53367
YAL064W	285	62.624	13	4.54783
YAL064W-B	381	157.348	7.59437	1.05738
YAL065C	387	163.269	12.5737	1.68718
YAL066W	309	85.8347	0	0
YAL067C	1782	1557.97	14	0.196866
